"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","v177","v178","v179","v180","v181","v182","v183","v184","v185","v186","v187","v188","v189","v190","v191","v192","v193","v194","v195","v196","v197","v198","v199","v200","v201","v202","v203","v204","v205","v206","v207","v208","v209","v210","v211","v212","v213","v214","v215","v216","v217","v218","v219","v220","v221","v222","v223","v224","v225","v226","v227","v228","v229","v230","v231","v232","v233","v234","v235","v236","v237","v238","v239","v240","v241","v242","v243","v244","v245","v246","v247","v248","v249","v250","v251","v252","v253","v254","v255","v256","v257","v258","v259","v260","v261","v262","v263","v264","v265","v266","v267","v268","v269","v270","v271","v272","v273","v274","v275","v276","v277","v278","v279","v280","v281","v282","v283","v284","v285","v286","v287","v288","v289","v290","v291","v292","v293","v294","v295","v296","v297","v298","v299","v300","v301","v302","v303","v304","v305","v306","v307","v308","v309","v310","v311","v312","v313","v314","v315","v316","v317","v318","v319","v320","v321","v322","v323","v324","v325","v326","v327","v328","v329","v330","v331","v332","v333","v334","v335","v336","v337","v338","v339","v340","v341","v342","v343","v344","v345","v346","v347","v348","v349","v350","v351","v352","v353","v354","v355","v356"
"1934",,,"18.96","15.009","8.4589999999999996",,"3.4869999999999997",,,"3.9510000000000005","6.5500000000000007",,,"4.9719999999999995",,,,,,,,,,,,,,,,,,,,,,,,,,,"32.289319335887804",,"18.481510795688681","28.138273987975669","1.9377616283521115","19.153134252095739",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36491.338148921997","36491.338148921997","679.34299999999996","10.830343049112001",,"5.2466870652237863E-4","565.67535994446382",,"565.67535994446382",,,"10725.204824547034","16980.442954812916","47850.478697702194","197250.99801263452",,,,"4469.9666942811537","9262.9340190905968","31250.420996043042",,,,,,,,,,,,,,,,,,,,,,,,,"1.539691652704696","2.852909888430629",,,,,,,,,,,,,"68309",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1935",,,"18.741","14.829000000000001","8.4139999999999997",,"3.488",,,"3.911999999999999","6.4150000000000009",,,"4.9260000000000002",,,,,,,,,,,,,,,,,,,,,,,,,,,"32.308478718151548",,"18.888799539084804","27.8112317228385","1.7105242698808261","19.280965750044299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37017.606744432953","37017.606744432953","740.73199999999997","11.999578503800992",,"5.3767391260436308E-4","602.89084415133641",,"602.89084415133641",,,"11298.777310240193","17880.536655840337","50727.235626893445","210288.32643998612",,,,"4717.0179646400547","9668.8619130770585","32998.225536549813",,,,,,,,,,,,,,,,,,,,,,,,,"1.5332490883129217","2.8752962206907311",,,,,,,,,,,,,"69254","37017.606744432953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1936",,,"18.675999999999998","14.757000000000001","8.4019999999999992",,"3.5659999999999998",,,"3.9189999999999969","6.3550000000000022",,,"4.8359999999999994",,,,,,,,,,,,,,,,,,,,,,,,,,,"28.950493135815801",,"19.870895470056816","31.64961399460341","1.4963196752852239","18.032677724238763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37499","37499","815.22799999999995","12.896883943966987",,"5.5008797295534855E-4","625.22013467546003",,"625.22013467546003",,,"11676.61123519889","18452.747054811531","52530.995715432146","222953.50002526902",,,,"4900.475415586252","9933.1848896563733","33595.161903228051",,,,,,,,,,,,,,,,,,,,,,,,,"1.5311618727718068","2.8826652500143046",,,,,,,,,,,,,"70114","37499",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1937",,"31.337","19.263999999999999","15.324999999999999","8.8290000000000006",,"3.8019999999999996",,"12.073","3.9390000000000001","6.4959999999999987",,,"5.027000000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,"31.495712761171522",,"22.613533325337258","28.464643540505602","1.2869621315085453","16.13914824147707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37645.79","37645.79","1226.598","14.622679694356282",,"5.9302664923429769E-4","654.99252204095797",,"654.99252204095797",,"4105.1001326394999","12617.775944597013","20075.520800555361","57829.289770996184","249028.15687997217",,,"1976.9311796501213","5160.0310886386669","10637.078557945155","36584.971203332185",,,,,,,,,,,,,,,,,,,,,,,,,"1.5124816476190261","2.9512893869389645",,,,,,,,,,,,,"70630","37645.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1938",,"31.81","19.922000000000001","15.898999999999999","9.1920000000000002",,"3.8109999999999999",,"11.887999999999998","4.0230000000000015","6.706999999999999",,,"5.3810000000000002",,,,,,,,,,,,,,,,,,,,,,,,,,,"31.546227139140036",,"35.605941483686181","26.301098818816577","1.09232324366822","5.4544093146889798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37920.941999999995","37920.941999999995","1403.953","16.464141152082831",,"6.4993786097323027E-4","668.01794151336344",,"668.01794151336344",,"4249.9301439080182","13308.253430829227","21241.634504241931","61404.209183908373","254581.63751074279",,,"1985.3493221777157","5374.8723574165242","11200.990834325319","39940.050480926766",,,,,,,,,,,,,,,,,,,,,,,,,"1.5058492910550709","2.976873384391344",,,,,,,,,,,,,"71013","37920.941999999995",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1939",,,"17.949000000000002","14.163999999999998","7.8310000000000004",,"3.0979999999999999",,,"3.7850000000000037","6.3329999999999975",,,"4.7330000000000005",,,,,,,,,,,,,,,,,,,,,,,,,,,"17.28908414961986",,"43.825081230270094","19.11362492072162","1.0877179601754541","18.684491739212984",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38259.68","38259.68","219.17500000000001","21.28673911708529",,"8.1250549607046621E-4","684.76490940645601",,"684.76490940645601",,,"12290.84535893648","19398.020353666085","53623.940055619569","212140.16893412007",,,,"5183.6703642068769","10841.540428177712","36011.025735786185",,,,,,,,,,,,,,,,,,,,,,,,,"1.5630447054353438","2.776057905076657",,,,,,,,,,,,,"71380","38259.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940",,,"16.452000000000002","12.815","6.8150000000000004",,"2.589",,,"3.6370000000000022","5.9999999999999991",,,"4.2260000000000009",,,,,,,,,,,,,,,,,,,,,,,,,,,"17.253126801866884",,"46.286959175874657","17.716008949765779","1.6374981259602299","17.106406946532438",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38685.5674","38685.5674","266.01900000000001","25.549032550319875",,"1.0347553732907E-3","638.24555414786539",,"638.24555414786539",,,"10500.415856840682","16358.23355280979","43496.434515177018","165241.77396888233",,,,"4642.5981608715756","9573.6833122179778","29969.174575876445",,,,,,,,,,,,,,,,,,,,,,,,,"1.6200965608002238","2.6126520661709804",,,,,,,,,,,,,"71933","38685.5674",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941",,,"16.673999999999999","12.582000000000001","6.3609999999999998",,"2.3090000000000002",,,"4.0919999999999987","6.221000000000001",,,"4.0519999999999996",,,,,,,,,,,,,,,,,,,,,,,,,,,"18.201034653548259",,"52.656251373156948","14.113679253081681","1.41843075261194","13.610603967601179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38878.560300000005","38878.560300000005","726.28599999999994","29.253605272797007",,"1.1520423064657014E-3","653.13174783061436",,"653.13174783061436",,,"10890.318763327663","16435.407302409581","41545.710479505382","150808.12057408885",,,,"5345.2302242457463","10157.83150813563","29405.442691218323",,,,,,,,,,,,,,,,,,,,,,,,,"1.7197330470864418","2.3894040353546493",,,,,,,,,,,,,"72218","38878.560300000005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1942",,,"15.11","11.276","5.69",,"2.0649999999999999",,,"3.8339999999999996","5.5859999999999994",,,"3.6250000000000004",,,,,,,,,,,,,,,,,,,,,,,,,,,"20.115618344218163",,"51.857277457340651","13.483521090266921","1.4515706130742847","13.092012495099951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39275.031999999999","39275.031999999999","878.58799999999997","33.993533631536174",,"1.4052645553399507E-3","615.91626362374177",,"615.91626362374177",,,"9306.4947433547386","13890.143577242625","35045.635400190913","127186.70843830265",,,,"4722.8459094668515","8601.2706215055514","24807.738395956269",,,,,,,,,,,,,,,,,,,,,,,,,"1.7365699694077716","2.3576442721443498",,,,,,,,,,,,,"72880","39275.031999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1943",,,"13.625","10.037000000000001","4.9610000000000003",,"1.7789999999999999",,,"3.5879999999999992","5.0760000000000005",,,"3.1820000000000004",,,,,,,,,,,,,,,,,,,,,,,,,,,"24.204954771548991",,"48.590570403856198","13.199229281687469","1.4614053492071317","12.5438401937002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39866.97335","39866.97335","1053.886","38.710682159296063",,"1.6155535505570928E-3","601.03006994099292",,"601.03006994099292",,,"8189.0347029460281","12065.077623995492","29817.10176977266","106923.24944250262",,,,"4312.9917818965641","7627.0715875512005","21249.75202835822",,,,,,,,,,,,,,,,,,,,,,,,,"1.7817920647449983","2.2791124969094896",,,,,,,,,,,,,"73903","39866.97335",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1944",,,"10.739000000000001","7.907","3.927",,"1.3959999999999999",,,"2.8320000000000007","3.98",,,"2.5310000000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.254579329226882",,"44.334259832732442","13.19222513262438","1.3655884498790101","10.853347255537294",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40193.82","40193.82","1114.616","45.888605373798008",,"1.9856075616210252E-3","574.97923099618185",,"574.97923099618185",,,"6174.7019616679972","9092.7215589736206","22579.43440122006","80267.100647066982",,,,"3256.6823643623748","5721.0433484120094","16169.693707237069",,,,,,,,,,,,,,,,,,,,,,,,,"1.775892777645536","2.288837876587178",,,,,,,,,,,,,"74433","40193.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1945",,,"6.4269999999999996","4.4210000000000003","1.885",,"0.55800000000000005",,,"2.0059999999999993","2.5360000000000005",,,"1.327",,,,,,,,,,,,,,,,,,,,,,,,,,,"10.048699126818489",,"78.153614243849788","6.045628305496253","0.59355420927084102","5.1585041145646313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38999.060850000002","38999.060850000002","343.27800000000002","105.51259412935786",,"9.1444870533491686E-3","295.86309944463733",,"295.86309944463733",,,"1901.512140130684","2616.0215252894836","5577.0194245314133","16509.160949010766",,,,"1187.0027549718845","1875.7720504790009","4362.3370329225972",,,,,,,,,,,,,,,,,,,,,,,,,"2.1399389327526577","1.8772399742372678",,,,,,,,,,,,,"72147","38999.060850000002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40988.324999999997","40988.324999999997",,"360.67156326660421",,"2.5908305174069321E-2","339.63522556814519",,"339.63522556814519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415.40728334849581",,"10134.770897529865","5483.9245326534101",,,,,,,,,"75750","40988.324999999997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1947","26.811","18.501999999999999","7.3569999999999993","5.1550000000000002","2.1469999999999998","1.4590000000000001","0.60699999999999998","8.3090000000000011","11.145","2.2019999999999991","3.0080000000000005","0.68799999999999972","0.85200000000000009","1.5399999999999998","26.864000000000001","18.544","7.3769999999999998","5.1710000000000003","2.153","1.464","0.60899999999999999","8.32","11.167000000000002","2.2059999999999995","3.0180000000000002","0.68900000000000006","0.85499999999999998","1.544",,,,,,,,,,,,,"4.05",,"95.56","0.13","0.05","0.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42303.406649999997","42303.406649999997","7290.9179999999997","921.10829953218172",,"5.8378327962230851E-2","372.97841700000009",,"372.97841700000009","999.99243381870008","1380.1693342668002","2744.0022138690006","3845.4074792700012","8007.8466129900007","22639.789911900003","303.31019290903339","619.81553337060018","1039.2111143662503","1642.5969484679995","2804.7976958400009","6382.0751353333353","496.27840500000008","763.18788000000018","1573.1960790000001","2135.2225020000005","4353.2108760000001","11914.025676000001","1001.9692194288003","1383.3023529696004","2751.4617822090004","3857.3427886140007","8030.2253180100015","22714.385595300002","303.09055006346671","620.63608588800014","1041.2624956597504","1645.5807758039998","2814.1221562650007","6398.6519538666689","496.75968826586103","770.83399903323266","1593.0569313353474","2158.3351972930514","4385.188972277946","12025.010384918429","2.1499306216387346","1.8696176805648739","1145.6495603926937",,"27081.732917429094","14668.820634725469",,,,,,,,,"78101","42303.406649999997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1948","29.591000000000001","20.372","7.7910000000000004","5.242","2.0619999999999998","1.377","0.54800000000000004","9.2190000000000012","12.581","2.5490000000000004","3.18","0.68499999999999983","0.82899999999999996","1.5139999999999998","29.704999999999998","20.462","7.8360000000000003","5.2750000000000004","2.08","1.391","0.55600000000000005","9.2429999999999986","12.625999999999999","2.5609999999999999","3.1950000000000003","0.68900000000000006","0.83499999999999996","1.524",,,,,,,,,,,,,"6",,"93.69","0.13","0.03","0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43377.084399999992","43377.084399999992","7399.7780000000002","1848.2322089493855",,"0.10720383862155122","397.45305599999995",,"397.45305599999995","1176.1033380095998","1619.3827313663999","3096.5567592959997","4166.8978391039991","8195.4820147199971","21780.4274688","310.93635799893326","732.82394465280004","1250.0892243839999","2026.215679488","3159.7517951999998","6686.0436309333318","578.02668000000006","925.679664","1865.1181080000003","2467.0370969999999","4758.006225000001","12157.700184000001","1180.6343028479996","1626.5368863743997","3114.4421468159999","4193.1297408","8267.023564799998","22098.389913599996","310.43291746133332","734.73171932159971","1254.5605712639997","2035.7545528319995","3174.6562847999999","6730.2050816000001","578.33749982471363","932.80241907211871","1874.9328623349586","2481.2544347318358","4794.6044340306908","12312.991931751967","2.3657694550281843","1.7321879957985762","2331.5280366465045",,"53750.224776437601","29143.371873784461",,,,,,,,,"80002","43377.084399999992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1949","32.112000000000002","21.664999999999999","7.8929999999999998","4.9690000000000003","1.8149999999999999","1.175","0.46100000000000002","10.447000000000003","13.771999999999998","2.9239999999999995","3.1540000000000004","0.6399999999999999","0.71399999999999997","1.3539999999999999","32.228000000000002","21.747","7.9379999999999997","5.0019999999999998","1.837","1.194","0.47399999999999998","10.481000000000002","13.809000000000001","2.9359999999999999","3.165","0.64300000000000002","0.72","1.363",,,,,,,,,,,,,"22.43",,"77.03","0.34","0.01","0.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44382.295750000005","44382.295750000005","7609.94","2394.2572006524274",,"0.1209059867353779","446.18322000000012",,"446.18322000000012","1432.7835560640005","1933.3118922600004","3521.7241554600009","4434.168840360001","8098.2254430000021","20569.046442000006","336.56096043733345","932.25521986800038","1536.2088264600002","2609.2794705600004","3518.1546897000017","6712.5786653333344","735.44528399999979","1137.499734","2146.8098819999996","2724.4437359999997","5014.9094939999995","11486.981373000001","1437.9592814160005","1940.6292970680004","3541.8024003600008","4463.6169328800006","8196.385751400001","21149.084628000008","335.98587984266669","935.28926576400033","1540.3360212450002","2619.9878678400005","3530.424728250001","6757.1969873333346","736.10912414776226","1141.3826868807998","2150.4311491957101","2729.393381671478","5020.429644468446","11661.953539869042","2.7652226945630902","1.5665007611107729","2953.3271491955165",,"66542.910845154198","36116.16486120745",,,,,,,,,"81773","44382.295750000005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950","31.655999999999999","20.962","7.6890000000000001","4.899","1.73","1.1180000000000001","0.41700000000000004","10.693999999999999","13.273","2.79","3.169","0.61199999999999988","0.70100000000000007","1.3129999999999999","31.704999999999998","21","7.7140000000000004","4.92","1.744","1.1299999999999999","0.42499999999999999","10.704999999999998","13.286","2.7940000000000005","3.1760000000000002","0.6140000000000001","0.70499999999999985","1.319",,,,,,,,,,,,,"51.13",,"47.49","1.1299999999999999","0","0.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45699.679499999998","45699.679499999998","4318.0590000000002","2866.3894798874749",,"0.13161659395121139","476.55320999999992",,"476.55320999999992","1508.5768415759994","1997.9016776039994","3664.2176316899991","4669.268351579999","8244.3705329999993","19872.268856999995","361.88391760266654","1019.2520055479997","1581.3226890824997","2659.1669117999995","3775.4928062249996","6952.3818303333319","827.35275000000013","1213.9942079999998","2253.904317","2964.1485299999999","5298.7183829999994","12014.921751000002","1510.9119523049994","2001.5234819999996","3676.1314619399996","4689.283586399999","8311.0879823999985","20253.511424999993","361.62446085499994","1020.3004226099996","1582.8714870149997","2662.9793374800001","3783.8324873999991","6984.152044333332","828.1630509326576","1215.6521848552773","2256.5543681376084","2970.7500267400837","5318.4783087418382","12171.717500863464","2.839487393250764","1.5436297110102983","3452.6904308628659","25000.327405044976","75551.742783291629","41047.261854162345","547056.95266517077","297216.04238298727",,,,,,"13.810580857297593","84115","45699.679499999998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1951","30.273","19.902999999999999","7.282","4.7720000000000002","1.8720000000000001","1.282","0.53300000000000003","10.370000000000001","12.620999999999999","2.5099999999999998","2.9000000000000004","0.59000000000000008","0.749","1.339","32.904000000000003","21.888000000000002","8.048","5.1890000000000001","1.968","1.3260000000000001","0.54300000000000004","11.016000000000002","13.840000000000002","2.859","3.2210000000000001","0.6419999999999999","0.78300000000000003","1.4249999999999998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46409.627360000006","46409.627360000006",,"3775.3770084207645",,"0.1539065009913359","528.56120099999998",,"528.56120099999998","1600.1133237872996","2103.9907167005995","3848.9826656820001","5044.5881023439997","9894.6656827199986","28172.312013300001","409.4998540236333","1096.2359308740001","1667.7427294552497","2653.3772290199995","3832.0687072500004","7863.8160904333326","885.40512899999999","1301.4503040000002","2359.4600189999996","3019.6278000000002","5478.1293210000013","14964.216918000002","1739.1777757703999","2313.8295134975997","4253.860545648","5485.4081439780002","10402.084435679999","28700.873214300002","394.04824824773334","1164.5260380432001","1828.8217554599998","3022.3129473179997","4256.2390710524996","8368.8856825000003","942.13044326283989","1403.449487894989","2637.9652411359516","3398.1670470790709","6029.6348368821755","15470.431623509116","2.438696238063748","1.6950737574359949","4761.8792796474936","29486.289098519141","102605.41940381339","56326.271035917402","635348.54244343878","348780.9358597502",,,,,,"16.149469550872187","84541","46409.627360000006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
