"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","v177","v178","v179","v180","v181","v182","v183","v184","v185","v186","v187","v188","v189","v190","v191","v192","v193","v194","v195","v196","v197","v198","v199","v200","v201","v202","v203","v204","v205","v206","v207","v208","v209","v210","v211","v212","v213","v214","v215","v216","v217","v218","v219","v220","v221","v222","v223","v224","v225","v226","v227","v228","v229","v230","v231","v232","v233","v234","v235","v236","v237","v238","v239","v240","v241","v242","v243","v244","v245","v246","v247","v248","v249","v250","v251","v252","v253","v254","v255","v256","v257","v258","v259","v260","v261","v262","v263","v264","v265"
"1985","28.843442416333271","19.396109834740631","7.1576555152037367","4.7477245432547921","1.9106900813391392","1.3323527884320803","0.63766553625053746","9.4473325815926401","12.238454319536896","2.4099309719489446","2.8370344619156529","0.57833729290705893","0.69468725218154281","1.2730245450886017",,,,,,,"24093.424999999999","24093.424999999999","55421701.391442358","0.32190440346255178","7145.8582161344921","7145.8582161344921","20611.11499723572","27720.370164725671","51147.591471578984","67853.132870721267","136535.20416223965","190416.08240014163","455666.75113617099","5649.7185737899117","13501.859829745768","21863.564838012346","34442.050072436694","50682.615047841668","82654.325924337754","124103.41521613428","101076.14338735843","10919.233250192967","16999.105828861633","30533.675014803721","38817.948460164334","68919.090023191515","89191.338094542938","187216.41669888992","2.345108754004773","1.7434343111831772","76037.899999999994","231360.75146873991","3155960.5992091205","1863411.6804732196","9602650.9916601684","5669808.4335563127",,,,,,"32.86551392891451","40805.743999999999","24093.424999999999","14970",,,,"31207.1",,,,,"66044.233966364947","23819.333964596204","31331.459637765747","10893.440364003001","25774.537587835686",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"835.5",,,,,"192340.52593412049","176753.1779307797","15587.348003340801","0","275599.77145935042","49459.328103769876",,,,,"371.65",,,,,"23153.905365858933","11742.775262030531","11411.130103828402","0","25639.283540233642",,,,"32414.25",,,,"-39507.142438725277","9942.8366292366809","49449.979067961962",,,,"41.041506932726975",,,,,"86.856993639178555","31.325607315031327","41.205056475475722","14.326329848671522","33.896961367733311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.0987941539679555",,,,,"252.95349547281094","232.45404979724543","20.499445675565479","0","362.45052987963959","65.045626067750263",,,,"0.48876941630423781",,,,,"30.450479781607509","15.443318742404159","15.007161039203348","0","33.719084220150272",,,,"42.629070502999163",,,,"-51.957171934949919","13.076158901332995","65.033330836282914","14711.599999999999","22593.5","7881.9","9235.2999999999993","11338.4","2103.1",,,,,,,"5476.3","11255.1","5778.8","4256.8","5608.5","1351.7","18968.399999999998","28202","9233.6","19176.900000000001","-1416.3999999999996","19.347720018569685","29.713471834440458","10.365751815870771","12.145653680598754","14.911511233213965","2.7658575526152092",,,,,,,"7.2020663379709333","14.801960601226495","7.5998942632555613","5.5982608672780287","7.3759270048225956","1.7776661375445668","24.945980885847714","37.089398839263055","12.143417953415337","25.220186249225719","-1.8627552838781711"
"1986",,,,,,,,,,,,,,,,,,,,,"24701.911","24701.911","65050439.910231583","0.33075837410613473","7961.7555043770408","7961.7555043770408",,,,,,,,,,,,,,,,,,,,,,,,,"88517","256617.45850506847","3583406.9679872137","2147758.0474868608","10388567.042649796","6226512.5527287005",,,,,,"34.493756003842464","41213.673999999999","24701.911","15505",,,,"34196",,,,,"80201.544148870118","33200.132881399928","32838.441378659532","14162.969888810654","31370.276862089318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"969.09999999999991",,,,,"225058.78213002867","206741.85383456375","18316.928295464939","0","319159.50171398802","56498.758647488015",,,,,"403.5",,,,,"26674.212398201053","12071.539033308383","14602.673364892669","0","27140.949700986213",,,,"35568.6",,,,"-39482.252058413964","11625.57869079436","51107.830749208326",,,,"38.632127162014079",,,,,"90.605809221810631","37.507069694408905","37.098457221391975","16.000282306009755","35.439832870622951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.0948179445756181",,,,,"254.25486870321936","233.56174953349498","20.69311916972439","0","360.56294464790722","63.828144477883356",,,,"0.45584464001265296",,,,,"30.134564431918218","13.63753745981945","16.497026972098773","0","30.661849928246792",,,,"40.182789746602346",,,,"-44.604146162221909","13.13372424595768","57.737870408179582","20420.7","29956.100000000002","9535.4000000000015","14202.1","16022.300000000001","1820.2",,,,,,,"6218.6","13933.800000000001","7715.2000000000007","4954.5999999999995","6486","1531.4","25375.3","36442.100000000006","11066.800000000001","21952.2","918.10000000000218","23.069805800015818","33.84219980342759","10.772394003411776","16.044488629302847","18.100816792254594","2.0563281629517496",,,,,,,"7.0253171707129702","15.741383011172996","8.7160658404600255","5.597342883287955","7.3274060349989272","1.7300631517109708","28.667148683303772","41.16960583842652","12.502457155122745","24.799981924376109","1.0372018934216052"
"1987",,,,,,,,,,,,,,,,,,,,,"25325.341","25325.341","76049626.859437272","0.34084493789988712","8810.1831610471236","8810.1831610471236",,,,,,,,,,,,,,,,,,,,,,,,,"105135.4","290423.1163592941","4151391.2882752498","2525976.2397922813","11467688.287367744","6977686.7868482545",,,,,,"36.200768491834779","41621.69","25325.341","16354",,,,"38599.899999999994",,,,,"100870.51316974958","46808.284800664078","35583.73251913127","18478.495849954234","38538.87343474845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1160.25",,,,,"266905.00966924487","244026.61778596824","22878.391883276639","0","370646.84258333244","66535.620224892744",,,,,"451.85",,,,,"31185.915568061835","13120.61032785998","18065.305240201855","0","26810.377535050953",,,,"40211.999999999993",,,,"-30299.249410419136","12424.273738153468","42723.523148572604",,,,"36.714465346591155",,,,,"95.943434057177299","44.521906798912717","33.8456243274209","17.575902930843689","36.65641965955183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.1035769112972416",,,,,"253.86787863007598","232.10699515669151","21.760883473384457","0","352.54238114215809","63.285649005846501",,,,"0.42977912292148984",,,,,"29.662621313146509","12.479726455465981","17.18289485768053","0","25.500808990169777",,,,"38.247821380809881",,,,"-28.819264881685079","11.817402833064286","40.636667714749365","27585.4","39365.300000000003","11779.9","19210.2","21586.3","2376.1",,,,,,,"8375.2000000000007","17779","9403.7999999999993","6403","8170.8","1767.8","33988.400000000001","47536.100000000006","13547.699999999999","26227.599999999995","4967.7999999999956","26.237975030294269","37.442478936685461","11.204503906391187","18.271866564449272","20.531904572579741","2.2600380081304681",,,,,,,"7.9661084658449974","16.910574364105717","8.9444658982607184","6.0902417263833115","7.7716925031911233","1.6814507768078117","32.328216756677584","45.214171439876587","12.885954683199","24.946497564093537","4.7251449083752908"
"1988",,,,,,,,,,,,,,,,,,,,,"25962.452000000001","25962.452000000001","90625340.574850485","0.36519570944674445","9558.2476465174077","9558.2476465174077",,,,,,,,,,,,,,,,,,,,,,,,,"126205.09999999999","325494.90647375066","4861062.4296965469","3002649.4336463534","12537140.423938025","7744117.2866879404",,,,,,"38.773294908741597","42031.247000000003","25962.452000000001","16869",,,,"45541.75",,,,,"125103.74475338122","60351.625226060984","40805.926768114783","23946.192759205464","49778.57749908296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1447.45",,,,,"324381.92613139783","292920.62870508339","31461.29742631445","0","438267.75123052869","80785.682330485331",,,,,"519.1",,,,,"37473.933108233869","17526.712702057968","19947.2204061759","0","24958.996155322362",,,,"47508.3",,,,"-19392.637252775574","13485.121255090939","32877.758507866514",,,,"36.085506845602914",,,,,"99.127329048811205","47.820274478654973","32.333025185285528","18.974029384870708","39.442603745080802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.1469029381538465",,,,,"257.02758932198293","232.09888404278703","24.928705279195892","0","347.26627626817674","64.011424522848387",,,,"0.41131459822146649",,,,,"29.69288333691259","13.887483708707469","15.805399628205121","0","19.776535302711508",,,,"37.643724381978224",,,,"-15.365969562858851","10.685084243894215","26.051053806753067","34204.600000000006","48750.6","14546","24276.9","26456","2179.1",,,,,,,"9927.7000000000007","22294.6","12366.9","9342.4","11469.7","2127.3000000000002","43547.000000000007","60220.3","16673.3","33326.199999999997","6965.8999999999978","27.102391266280051","38.628074459748461","11.52568319346841","19.236068906882529","20.962702775085951","1.7266338682034246",,,,,,,"7.8663223593975218","17.665371684662507","9.7990493252649866","7.4025534625779787","9.0881430306699187","1.6855895680919395","34.504944728858035","47.71621749041838","13.21127276156035","26.406381358598026","5.5195075317875411"
"1989",,,,,,,,,,,,,,,,,,,,,"26637.385999999999","26637.385999999999","105113031.83123267","0.38601806548739181","10222.504933633871","10222.504933633871",,,,,,,,,,,,,,,,,,,,,,,,,"143784.4","349702.25783841871","5397841.965424085","3387223.993156217","13128249.815444304","8238166.8540620096",,,,,,"41.116234390009609","42449.038","26637.385999999999","17560",,,,"55725.850000000006",,,,,"158375.726916782","67221.333387030987","60582.201254452128","30572.19227529889","65467.717173798876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1866.6",,,,,"405561.29819263198","353260.39855512657","52300.899637505419","0","530479.79621011682","100836.2893100838",,,,,"606.25",,,,,"45376.853560902346","24340.577160894543","21036.276400007802","0","24033.659966440304",,,,"58198.700000000004",,,,"-13360.720908779091","15886.279454634212","29247.000363413303",,,,"38.756534088538125",,,,,"110.14805981509956","46.751478871860222","42.134057140031977","21.262523803207365","45.531863800105491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.2981936844330817",,,,,"282.06210005580022","245.68757010852818","36.374529947272045","0","368.94113423300223","70.130201405774059",,,,"0.42163823057299682",,,,,"31.558954629919761","16.928524346795999","14.630430283123761","0","16.715067814338902",,,,"40.4763660035442",,,,"-9.2921908835583622","11.048680840643501","20.340871724201861","34463.5","51126.5","16663","26085.4","28458.9","2373.5",,,,,,,"8378.0999999999985","22667.599999999999","14289.5","10304.9","12808.099999999999","2503.1999999999998","44768.4","63934.6","19166.2","41492.800000000003","2352.3999999999996","23.968872840169031","35.557751744973729","11.588878904804695","18.142023752229033","19.792759158851727","1.6507354066226936",,,,,,,"5.8268490879399986","15.764992586122","9.9381434981820007","7.1669110139903918","8.9078509212404118","1.7409399072500213","31.135783854159424","44.465602666214139","13.329818812054716","28.857650760444113","1.6360606574844001"
"1990",,,,,,,,,,,,,,,,,,,,,"27453.677","27453.677","126112161.67284974","0.41910989838163343","10960.453709426632","10960.453709426632",,,,,,,,,,,,,,,,,,,,,,,,,"173357.6","382925.78000339499","6314549.4135448597","4043865.1609825152","13948068.960066624","8932404.5844992325",,,,,,"45.271853986551399","42869.283000000003","27453.677","18085",,,,"73290.2",,,,,"201845.17259576786","83270.617072219698","79090.029549487226","39484.525974060933","84138.257215089019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2601.6999999999998",,,,,"506518.9940881629","432910.4467591357","73608.547329027191","0","655266.95186615444","120509.76951855501",,,,,"739.40000000000009",,,,,"54575.532904063039","31169.581897838299","23405.951006224739","0","25068.448333587796",,,,"76631.3",,,,"-13739.019748140552","18916.674781972099","32655.694530112651",,,,"42.27688892785779",,,,,"116.43283743877849","48.034015856368399","45.622476054979543","22.776345527430543","48.53450740843725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5007706613381817",,,,,"292.18159116656142","249.72106602718065","42.460525139380785","0","377.98570807749672","69.515134911048037",,,,"0.4265172106674297",,,,,"31.48147696095414","17.979933904160127","13.501543056794013","0","14.460541870438789",,,,"44.204176799863404",,,,"-7.9252480122824451","10.911938548971662","18.837186561254107","40471.5","61425","20953.5","29815.899999999998","33689.399999999994","3873.5",,,,,,,"10655.600000000002","27735.600000000002","17080","13245.699999999999","16349.399999999998","3103.7","53717.2","77774.399999999994","24057.200000000001","54268.700000000004","-2107.8999999999978","23.345673913344438","35.432539444477769","12.086865531133332","17.199072899024905","19.433471621665273","2.2343987226403685",,,,,,,"6.1466010143195344","15.999067822812497","9.8524668084929647","7.6406803047573337","9.43102581023272","1.7903455054753872","30.986354218101773","44.863565254710487","13.87721103660872","31.304482757029401","-1.2159259242167622"
"1991",,,,,,,,,,,,,,,,,,,,,"28139.942999999999","28139.942999999999","155223968.35138541","0.45823296951449005","12037.858542155422","12037.858542155422",,,,,,,,,,,,,,,,,,,,,,,,,"210497.9","424683.73560990731","7480395.3938357299","4861865.7407672592","15091847.755694008","9808911.6557593644",,,,,,"49.565802113352547","43295.703999999998","28139.942999999999","18623",,,,"98802.15",,,,,"248744.69239192895","112022.67273002045","86031.016009502404","50691.003652406107","105778.98361108528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3701.2",,,,,"621002.17935122503","537517.56162667181","83484.617724553231","0","807932.10572667129","137656.52054927289",,,,,"917.95",,,,,"62510.315203308695","35549.802271409062","26960.512931899637","0","26403.233156952672",,,,"103421.29999999999",,,,"-20295.526282457886","21982.537011067576","42278.063293525462",,,,"46.937356619709746",,,,,"118.16967883856749","53.217952639917286","40.870249066381383","24.08147713226883","50.251799951964031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.7583073275315335",,,,,"295.0158549568547","255.35530835541442","39.660546601440316","0","383.81955626477566","65.395674042008451",,,,"0.43608511058780158",,,,,"29.696407994240655","16.888435595513808","12.807972398726847","0","12.543228771856",,,,"49.131749057829076",,,,"-9.6416763694354604","10.443114639655585","20.084791009091049","51403.3","75564.399999999994","24161.1","41235","45781.1","4546.1000000000004",,,,,,,"10168.299999999999","29783.3","19615","14575.400000000001","18386.7","3811.3","65978.700000000012","93951.099999999991","27972.399999999998","70860.799999999988","-5929.5999999999985","24.419863571085507","35.897935323820327","11.478071752734825","19.58926906159159","21.748958065614907","2.1596890040233183",,,,,,,"4.8305945094939187","14.148977258205427","9.3183827487115067","6.9242496005898406","8.7348614879293329","1.8106118873394936","31.344113171675353","44.632796811749664","13.28868364007432","33.663423720616684","-2.8169402165057225"
"1992",,,,,,,,,,,,,,,,,,,,,"28817.777999999998","28817.777999999998","177981232.93092752","0.4866955212645841","12689.846529443106","12689.846529443106",,,,,,,,,,,,,,,,,,,,,,,,,"238379.2","446366.05964672443","8271949.3501546159","5448921.2548918277","15489260.124313693","10203128.082783021",,,,,,"53.404418828049963","43747.962","28817.777999999998","18985",,,,"123928.65",,,,,"298944.84738675982","141696.38885729032","95655.17201572741","61593.286513742074","127940.8719952628",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4838.55",,,,,"748409.64784335508","657182.18050319434","91227.467340160714","0","975417.39043990441","156099.89721573211",,,,,"1090.3499999999999",,,,,"68373.486224275024","38592.651377238391","29780.834847036636","0","28030.038164434623",,,,"129857.54999999999",,,,"-27722.132984337462","26401.481567441915","54123.614551779378",,,,"51.988029995905677",,,,,"125.40727017573673","59.441590901089654","40.127314805875429","25.838364468771637","53.671155870672777",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.0297702148509602",,,,,"313.95761368582288","275.68771960942661","38.269894076396227","0","409.18729085419551","65.483858162009142",,,,"0.45740148469329528",,,,,"28.682656131187212","16.189605207685229","12.493050923501981","0","11.758592261587681",,,,"54.475201695449925",,,,"-11.629426134636521","11.075413277434404","22.704839412070925","54268.7","84069.9","29801.200000000001","42411.5","48153","5741.5",,,,,,,"11857.2","35916.9","24059.7","16371.6","20899.8","4528.2","70640.3","104969.7","34329.4","70838.3","-1908.5000000000036","22.765702712317182","35.267296811131168","12.501594098813991","17.791611013041404","20.200168471074658","2.4085574580332509",,,,,,,"4.9740916992757755","15.067128340056515","10.093036640780738","6.8678810902964686","8.7674595770100741","1.8995784867136059","29.63358380261365","44.034756388141247","14.401172585527595","29.71664474081631","-0.80061515434232655"
"1993",,,,,,,,,,,,,,,,,,,,,"29463.521000000001","29463.521000000001","199496513.35119605","0.51006774557771928","13274.641551283925","13274.641551283925",,,,,,,,,,,,,,,,,,,,,,,,,"269529.89999999997","475246.23706363578","9147918.8790776227","6098702.7654130263","16129987.894645577","10753484.271066515",,,,,,"56.713736791546602","44194.627999999997","29463.521000000001","19211",,,,"146969.5",,,,,"351656.01439880335","177407.9367438567","103200.0315476525","71048.04610729414","148857.68917441971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5943.3",,,,,"882801.99486672902","781953.98249608045","100848.01237064856","0","1150316.646690103","176106.79544482255",,,,,"1240.4000000000001",,,,,"75924.284001368651","43266.608764269411","32657.67523709924","0","29068.726042386708",,,,"154153.20000000001",,,,"-32392.328114834563","33089.907331765164","65482.235446599727",,,,"54.528087607348951",,,,,"130.47013129111218","65.821245340074228","38.28889913425283","26.359986816785131","55.228636664956177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.2050614792644527",,,,,"327.53397484536197","290.11771328378802","37.416261561573904","0","426.78628482038658","65.33850064309101",,,,"0.46020868185681824",,,,,"28.169150807152995","16.052619306529412","12.116531500623584","0","10.784972666255845",,,,"57.193357768470229",,,,"-12.018083379556245","12.27689667519825","24.294980054754497","60102.8","94753.200000000012","34650.400000000001","46348","53817.599999999999","7469.6",,,,,,,"13754.800000000003","40935.600000000006","27180.800000000003","19064.5","24255.5","5191","79167.3","119008.70000000001","39841.4","76372.899999999994","787.5","22.299121544585596","35.154986515410734","12.855864970825131","17.195865839003392","19.967209574893179","2.7713437358897846",,,,,,,"5.1032557055822023","15.18777694051755","10.084521234935348","7.0732412248140193","8.9991871031748261","1.9259458783608054","29.372362769399615","44.15417361858556","14.781810849185936","28.335594677993054","0.29217537646101605"
"1994",,,,,,,,,,,,,,,,,,,,,"30078.42","30078.42","233116756.66609365","0.54203048550997368","14298.640907520701","14298.640907520701",,,,,,,,,,,,,,,,,,,,,,,,,"318785.2","519962.0719803205","10598468.935535843","7140999.1680394541","17286881.158661939","11647494.060023926",,,,,,"61.309317963496646","44641.54","30078.42","19829",,,,"173349.4",,,,,"418325.18312599824","226247.77710181801","112273.48033151898","79803.925692661258","176840.33414141607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7231.2",,,,,"1043390.989767812","923911.88021427998","119479.10955353195","0","1359231.8765501319","202772.76723861412",,,,,"1413.55",,,,,"87816.636118147901","50333.483514790103","37483.152603357797","0","30207.56044782052",,,,"181994.15",,,,"-38415.765373237031","42547.19896090516","80962.964334142191",,,,"54.378120439719282",,,,,"131.22478180480093","70.971857257431651","35.219163352476521","25.033761194892755","55.473194533941992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.2683612664577901",,,,,"327.3022052993087","289.82270199942781","37.479503299880903","0","426.37860118667112","63.607961485857594",,,,"0.44341769944150478",,,,,"27.547275130133986","15.789153171097688","11.758121959036302","0","9.4758352796241851",,,,"57.089899405618574",,,,"-12.050674050500785","13.346666959728731","25.397341010229518","69696.100000000006","109712.70000000001","40016.6","49874.400000000001","56781.1","6906.7",,,,,,,"19821.7","52931.600000000006","33109.9","23624.300000000003","29611.800000000003","5987.5","93320.400000000009","139324.5","46004.1","95070.099999999977","-3294.3000000000029","21.863028772979426","34.415869996474122","12.552841223494692","15.645142873634033","17.811711459628615","2.166568585994582",,,,,,,"6.21788589934539","16.604158536845503","10.38627263750011","7.4107267213157959","9.2889506790152119","1.8782239576994164","29.273755494295216","43.704820675489323","14.431065181194107","29.822620372589437","-1.0333917634821199"
"1995","29.19718232099957","19.175308850976851","6.8762238466717518","4.5655466752747742","1.9640340414704145","1.3968260958098662","0.66564820556864646","10.021873470022719","12.299085004305098","2.3106771713969776","2.6015126338043597","0.56720794566054833","0.73117789024121971","1.2983858359017679",,,,,,,"30659.215","30659.215","269595661.99416381","0.56631539330071512","15527.212700468284","15527.212700468284","45335.086015251254","59547.819825257924","106768.59024330451","141780.42864181445","304959.74312871468","433776.31790408964","1033566.1271549411","12215.226776603507","31122.352205244588","47742.62722074629","71756.751844794562","100985.60002008936","176143.16835333983","283828.86559137679","224003.47823691179","28882.601255093228","40273.3783845258","63081.967964930787","83767.973682671713","154393.45921905347","216506.03270312908","522523.15477652417","2.1939495031541321","1.8375563600958305","366663.9","559246.79115630325","11959337.510761447","8131283.6400672561","18240740.708994124","12402077.989377623",,,,,,"65.563880883765606","45092.991000000002","30659.215","20397",,,,"204561.2",,,,,"495958.66370957874","277349.63962546678","123902.58591547873","94706.438168633278","210209.23221729853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8772.2000000000007",,,,,"1232980.5099803149","1093914.3637064323","139066.14627388259","0","1614124.6323280619","235373.74130982207",,,,,"1622.3",,,,,"107394.32840746429","63506.082088201612","43888.246319262675","0","34917.54912305632",,,,"214955.7",,,,"-50520.864227505597","57029.176008055998","107550.0402355616",,,,"55.789839141513518",,,,,"135.26247435582798","75.64138155555176","33.79186931559903","25.829223484677186","57.330223187310914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.3924362338370373",,,,,"336.26994912242924","298.34253214086038","37.92741698156884","0","440.21913047018307","64.193322906842482",,,,"0.44244879302271095",,,,,"29.289583296164221","17.319971256565374","11.969612039598845","0","9.5230397983156561",,,,"58.62472416837327",,,,"-13.778521481799979","15.553528997006795","29.332050478806774","71392","124736","53344","50218.400000000001","60014.8","9796.4",,,,,,,"21173.600000000002","64721.2","43547.6","30999.200000000004","38003.600000000006","7004.4","102391.20000000001","162739.6","60348.4","106947.40000000001","-6078.5000000000073","19.470692369769697","34.019165780978163","14.548473411208466","13.696030615503734","16.367796229735188","2.6717656142314525",,,,,,,"5.7746617542659635","17.651369551242976","11.876707796977012","8.4543910649507641","10.364696388163656","1.9103053232128933","27.925083434720467","44.383862169141821","16.458778734421358","29.167692810773026","-1.6577852360158736"
"1996","32.63570941551648","19.357042820222496","7.2697535254820282","4.8664199116366085","2.1044378404712889","1.5010005086923888","0.72088028936768578","13.278666595293984","12.087289294740469","2.4033336138454198","2.7619820711653196","0.60343733177890013","0.78012021932470299","1.3835575511036031",,,,,,,"31167.887999999999","31167.887999999999","307341984.46417719","0.59420398946179898","16595.064824888726","16595.064824888726","54159.171335672734","64246.276083947851","120642.03101633761","161517.10779747757","349232.82382569881","498184.01487882296","1196305.5133041288","12421.27521257939","44072.066587397625","50147.337350850394","79766.954235197656","114588.17879042226","200281.63277257464","323653.64027249638","255113.63610587324","40813.963277633455","48415.533106353745","69857.241983647924","93525.776952307351","177602.5398316975","250404.42074108374","571725.14431939297","2.1663007773516378","1.8574117581150351","408286.7","597308.00160209124","13099594.685401848","8968469.2134361137","19164211.627110932","13120531.291632582","2562879.666653465","56206655.143694714","38481164.368253358","82228210.864126086","56296488.198422849","68.354466858789621","45524.680999999997","31167.887999999999","20838","1751842.7323733007","1424795.95","798712.6","239197.8","559514.80000000005","626083.35","232434.9","393648.44999999995","573600.78499903658","325044.24621407746","132259.43296782504","116297.10581713407","246554.00262573568",,,,,,,,,,,,,,,,,,,,,,,,,,,"408015.9730303234","871050.55","41845","10519.9","31325.1","829205.55","5781.7000000000007","823423.85000000009","1449851.4424045826","1300823.8167077072","149027.6256968753","0","1912886.0193742595","263881.33537675225","0.39274057519646605","745384.36067476543","654672","18586.150000000001","1854.4499999999998","16731.7","636085.85","14318.55","621767.29999999993","133282.96562758251","86222.682423557329","47060.283204025189","0","42570.604952817113","2497227.0930480659","252535.15","859143.75","251572.15","607571.60000000009","1838839.5999999999","-377147.7789554398","-76143.627996494048","78064.608790633254","154208.2367871273","429.07171170976198","348.96947414647599","195.62542693651298","58.585743792291055","137.03968314422195","153.34404720996301","56.929334215393247","96.414712994569726","140.48970613028456","79.611764530678428","32.393764716760309","28.484176882845819","60.38746856699855",,,,,,,,,,,,,,,,,,,,,,,,,,,"99.933691944979685","213.3428666669769","10.248925571173393","2.5765962986303497","7.6723292725430436","203.0939410958035","1.4160882536707664","201.67785284213278","355.10621394343298","318.60548401593957","36.500729927493424","0","468.51538866543029","64.63138166801717","182.5639582858725","160.34614891937454","4.5522300873381383","0.45420289223234545","4.0980271951057921","155.79391883203641","3.5069841853775787","152.28693464665881","32.644454406078502","21.118170742166551","11.526283663911949","0","10.426645039580547","611.63566999563443","61.852406654441594","210.42658259502451","61.616542983153749","148.81003961187079","450.37950048336131","-92.373270781399384","-18.649548955793573","19.120046964702315","37.769595920495888","66590.5","129417.2","62826.7","55165.700000000004","67090.8","11925.1",,,,,,,"11424.8","62326.399999999994","50901.599999999999","36833.1","44842.2","8009.1","103423.6","174259.4","70835.8","120085.49999999999","-15922.60000000002","16.309740189920465","31.697628161779456","15.387887971858991","13.511510416577371","16.432276633062013","2.9207662164846417",,,,,,,"2.7982297733430945","15.26535152871744","12.467121755374349","9.0213812989744699","10.983017570741344","1.9616362717668736","25.331121488894937","42.680645732520802","17.349524243625865","29.412052854036141","-3.8998576245564749"
