v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356
1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,,,10.93758850178145,7.71859426987869,3.340667695272293,2.310904570016895,.9868204978225472,,,3.218994231902759,4.377926574606397,1.029763125255398,1.324084072194348,2.353847197449746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.4738780687464,502.4738780687464,,834.6499466449496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.062231135388426,1.94141469467879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,,,10.93216919995234,7.692725573069302,3.306318269373452,2.312090678754194,.991669247905647,,,3.239443626883043,4.386407303695849,.9942275906192584,1.320421430848547,2.314649021467805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.134121112044,518.134121112044,,923.9627694014786,,.2054522681706139,8679.632524286433,,8679.632524286433,,,94887.21134890876,133540.0621688446,286976.2758649625,860732.465745652,,,,56234.36052897293,95181.00874481512,223225.5881004414,,,,,,,,,,,,,,,,,,,,,,,,,2.080566560839633,1.925440446003595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,,,10.37559791870282,7.40302654066227,3.244551480753711,2.256488949028649,.9231656583113587,,,2.972571378040549,4.158475059908559,.988062531725062,1.33332329071729,2.321385822442352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.8348373270458,533.8348373270458,,1021.977609621609,,.1931368464482748,9912.183497181315,,9912.183497181315,,,102844.8304631549,146760.3150110957,321605.8964328213,915058.7403478375,,,,58929.34591521411,103048.9196556642,255666.691553375,,,,,,,,,,,,,,,,,,,,,,,,,2.019624546053946,1.980753164358493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,12.73983242457776,9.394368461677788,4.455408510963475,3.131008050185296,1.319753906910326,,,3.345463962899972,4.938959950714312,1.324400460778179,1.811254143274971,3.13565460405315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.5760267137518,549.5760267137518,,1129.58803125,,.2100644046354223,9784.526969050037,,9784.526969050037,,,124653.2339394592,183838.9031409588,435940.6473365719,1291316.769467323,,,,65467.56473795957,120813.4670920556,340898.8559887107,,,,,,,,,,,,,,,,,,,,,,,,,1.839169028556047,2.191655037270255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,,,14.78528577491693,11.21182879252757,5.791910710664029,4.279001611257375,2.117186538321306,,,3.573456982389354,5.419918081863544,1.512909099406654,2.161815072936069,3.674724172342723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.0860487738928,575.0860487738928,,1198.319578125,,.263588232961849,7905.217150182339,,7905.217150182339,,,116880.8946782203,177263.8825111942,457863.1188226605,1673681.933287276,,,,56497.90684524629,107114.0734333276,322772.1394377033,,,,,,,,,,,,,,,,,,,,,,,,,1.686363007350222,2.456954977600859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,,,13.80004765256448,10.32204185833056,5.322963284825952,3.99922140575261,2.035896311204257,,,3.478005794233912,4.999078573504613,1.323741879073342,1.963325094548353,3.287066973621695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.6722502265887,607.6722502265887,,1279.5024921875,,.2671349781939215,7882.082462942748,,7882.082462942748,,,108773.1135900527,162718.3702266166,419560.3555821476,1604710.26109129,,,,54827.85695348877,98507.87388773389,287877.0327477984,,,,,,,,,,,,,,,,,,,,,,,,,1.705690347109486,2.417052116549432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,,,12.49282413695945,9.172604359401531,4.482635548100092,3.324938544582358,1.679556679023365,,,3.320219777557915,4.689968811301439,1.157697003517734,1.645381865558993,2.803078869076727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.5834519928393,643.5834519928393,,1373.634828125,,.2590741875023874,8238.388723487822,,8238.388723487822,,,102920.7414944432,151134.9606390176,369296.9415097344,1383684.080492474,,,,54706.52234986873,96594.46542133838,256587.2594005412,,,,,,,,,,,,,,,,,,,,,,,,,1.802214835546571,2.246548874054009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,,,12.39314117224709,8.977358901984765,4.276841395595497,3.151462616822722,1.630733303523152,,,3.415782270262323,4.700517506389268,1.125378778772775,1.520729313299571,2.646108092072345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7230424027412,674.7230424027412,,1442.366375,,.2432749962412071,8787.241714937118,,8787.241714937118,,,108901.5270878743,157772.4452669652,375816.3911954663,1432964.771065585,,,,60030.60890878339,103261.4587848399,258355.4600987865,,,,,,,,,,,,,,,,,,,,,,,,,1.858937335636866,2.164229284850614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.0265081925708,707.0265081925708,,1533.012328125,,.2362924354347105,9176.142133592648,,9176.142133592648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,,,12.41556432649212,8.715403778593327,3.67995449681144,2.494643122357387,.9757302926420426,,,3.700160547898788,5.035449281781887,1.185311374454053,1.518912829715344,2.704224204169397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.750750425163,743.750750425163,,1593.775,,.2399314298933307,8931.254213481632,,8931.254213481632,,,110886.561203735,155678.9734395108,328666.0910506785,871449.5287380909,,,,66094.1489679591,112432.1940367188,268356.8201965215,,,,,,,,,,,,,,,,,,,,,,,,,2.119200877951943,1.89349465292587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,,,12.29411687782807,8.565193328461419,3.500898660395981,2.327101095507756,.8313984416225375,,,3.728923549366646,5.064294668065438,1.173797564888225,1.495702653885219,2.669500218773443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.8588744588745,784.8588744588745,,1664.284870176177,,.2506665475357284,8459.402950019663,,8459.402950019663,,,104000.8885841853,144912.8434205505,296155.1245547365,703313.4429703445,,,,63088.93374782,107102.273137004,250915.3113974467,,,,,,,,,,,,,,,,,,,,,,,,,2.200306185033691,1.833120759076928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,,,11.703510139526,8.060140475679489,3.174955560878534,2.069138908719118,.735017665624247,,,3.64336966384651,4.885184914800956,1.105816652159416,1.334121243094871,2.439937895254287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.6392406543049,825.6392406543049,,1711.409438022614,,.2470904008244624,8388.952262651172,,8388.952262651172,,,98180.18786593757,135232.2673614755,266345.506362489,616602.8109127109,,,,61128.10837039964,102453.9576112221,227428.028079131,,,,,,,,,,,,,,,,,,,,,,,,,2.307222795546362,1.764980539971416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,,,13.05475818809344,9.150474963245342,3.723547319862002,2.444080139638005,.8731287950422422,,,3.904283224848099,5.42692764338334,1.279467180223997,1.570951344595763,2.85041852481976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.7497675218345,863.7497675218345,,1685.214049539837,,.2422135855746031,8055.057203438173,,8055.057203438173,,,105156.8239821456,147415.1985351401,299933.8666119732,703310.2390034305,,,,62898.44942915101,109285.5315159318,255114.2696795891,,,,,,,,,,,,,,,,,,,,,,,,,2.196894250352742,1.835495700397329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,,,10.96739475501327,7.723249794722113,3.152591077873368,2.117724932847082,.7993723244177544,,,3.244144960291159,4.570658716848746,1.034866145026285,1.318352608429328,2.353218753455613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.5685252801809,890.5685252801809,,1826.30016,,.2423666918905961,8461.198425895414,,8461.198425895414,,,92797.30323729193,130695.8980117997,266746.9866559407,676364.7853067863,,,,54898.70846278419,96683.12585076441,221233.8979169578,,,,,,,,,,,,,,,,,,,,,,,,,2.180719892326253,1.846940926886394,,,,,,,,,,,,27.60975609756098,1646.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.046,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,11.19016818595375,7.860791320877612,3.123968729166601,2.046398243862075,.742624331166784,,,3.32937686507614,4.73682259171101,1.077570485304526,1.303773912695291,2.381344397999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.7843867552679,920.7843867552679,,1956.444,,.242964545735267,8745.136053583523,,8745.136053583523,,,97859.54324864749,137487.3791798065,273195.3156370234,649435.0812754992,,,,58231.70731748847,103560.3950655022,231390.8972327484,,,,,,,,,,,,,,,,,,,,,,,,,2.242805877099077,1.80463089081472,,,,,,,,,,,,27.70731707317073,1702.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.0444,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,11.06737079590694,7.693083797307676,3.035063578165548,1.988281761996823,.7480197004148101,,,3.374286998599264,4.658020219142129,1.046781816168725,1.240262061582013,2.287043877750738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.8697493747927,946.8697493747927,,2087.376479999999,,.2439839727452144,9035.438727860963,,9035.438727860963,,,99998.55070493498,139020.7745577469,274231.3099567725,675868.6170330931,,,,60976.32685212306,105218.1407079905,229604.9425038481,,,,,,,,,,,,,,,,,,,,,,,,,2.28246232483509,1.779750001723122,,,,,,,,,,,,28,1750.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.162,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,,,10.93497418896494,7.575922843050389,2.984956109777381,1.944424752135685,.7148246554992831,,,3.359051345914551,4.590966733273008,1.040531357641697,1.229600096636402,2.270131454278098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.324830690776,971.324830690776,,2289.94992,,.2493639536449342,9454.266029395096,,9454.266029395096,,,103382.1550070434,143249.5799527392,282205.6914790364,675814.2457460924,,,,63514.73006134763,108510.5520711649,238471.4076715857,,,,,,,,,,,,,,,,,,,,,,,,,2.292945909716637,1.773427559873066,,,,,,,,,,,,28.29268292682927,1795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.1242,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,12.62443912578941,8.647127308518801,3.369055985571472,2.204030395225753,.8421440610372368,,,3.977311817270609,5.27807132294733,1.165025590345719,1.361886334188516,2.526911924534235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.1562775794795,997.1562775794795,,2202.08352,,.2536681434612838,8705.718671032579,,8705.718671032579,,,109904.8154086991,150558.9153211356,293300.5359734363,733146.9275871072,,,,69250.71549626251,114873.5101580605,244428.7146830284,,,,,,,,,,,,,,,,,,,,,,,,,2.345787157997874,1.743059549986864,,,,,,,,,,,,28.58536585365854,1841.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.2707,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,,,10.9121630953729,7.495653944222828,2.828910703451765,1.803805505543578,.6425222196600742,,,3.416509151150069,4.666743240771063,1.025105197908187,1.161283285883504,2.186388483791691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.176972890672,1035.176972890672,,2369.68992,,.2541209151788862,9008.168636486907,,9008.168636486907,,,98298.60535196801,135044.2295406149,254833.046742563,578794.8507387831,,,,61552.98116332111,105097.0252401279,218837.290742983,,,,,,,,,,,,,,,,,,,,,,,,,2.417161515411209,1.705635870806043,,,,,,,,,,,,28.97560975609756,1886.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.3671,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,10.36361696532627,7.064375416126627,2.606974160344092,1.634574417840183,.546315465367349,,,3.299241549199647,4.457401255782536,.9723997425039088,1.088258952472834,2.060658694976743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.637463459378,1062.637463459378,,2631.5784,,.2592179855060023,9553.578112867939,,9553.578112867939,,,99009.62421008793,134980.1247131794,249059.3127907559,521926.7472654767,,,,63039.12370699652,106460.3276937853,218740.7089602313,,,,,,,,,,,,,,,,,,,,,,,,,2.496097518174858,1.668405627208001,,,,,,,,,,,,29.36585365853659,1934.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.5712999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,,,10.22587604720254,6.986720622060294,2.623933314590584,1.674380335894123,.5870650083523332,,,3.239155425142244,4.362787307469709,.9495529786964614,1.08731532754179,2.036868306238251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.801513525649,1087.801513525649,,2950.36,,.2678831786053531,10124.64744019396,,10124.64744019396,,,103533.3897450499,141476.1661229863,265663.9971680922,594382.6234041898,,,,65590.61336711362,110429.2083617098,229139.7053640813,,,,,,,,,,,,,,,,,,,,,,,,,2.443480646783693,1.692769939263239,,,,,,,,,,,,29.5609756097561,1977.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.6487000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,,,10.62571319855679,7.444749093965402,3.056755629133887,2.092540073287883,.917103733263035,,,3.180964104591388,4.387993464831515,.9642155558460037,1.175436340024848,2.139651895870852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.181240981241,1108.181240981241,,3196.43,,.2696389294674458,10697.24172392796,,10697.24172392796,,,113665.8225740938,159276.5612642832,326988.5385582269,981048.0320631438,,,,68055.08388390428,117348.5669407973,254315.261502125,,,,,,,,,,,,,,,,,,,,,,,,,2.179111498353427,1.848096216003705,,,,,,,,,,,,29.95121951219512,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.9097000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,,21.78579077576339,10.180127234298,7.11609873662997,2.856329449155215,1.910980526782096,.7509886361649746,,11.60566354146539,3.064028497668032,4.259769287474756,.9453489223731195,1.159991890617121,2.105340812990241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1146.247086247087,1146.247086247087,,3622.32,,.2689026054487049,11752.04806033608,,11752.04806033608,,51205.53204583957,119637.3445178064,167257.4687099446,335677.2096262537,882565.4544977028,,,34097.57892784788,72017.22032566814,125152.5334808673,274911.8490849817,,,,,,,,,,,,,,,,,,,,,,,,,2.23186839931176,1.811775024473958,,,,,,,,,,,,30.63414634146341,2042.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0253,,,,,,,,,,,,,,,,,,,,,,,,,,
