"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","v177","v178","v179","v180","v181","v182","v183","v184","v185","v186","v187","v188","v189","v190","v191","v192","v193","v194","v195","v196","v197","v198","v199","v200","v201","v202","v203","v204","v205","v206","v207","v208","v209","v210","v211","v212","v213","v214","v215","v216","v217","v218","v219","v220","v221","v222","v223","v224","v225","v226","v227","v228","v229","v230","v231","v232","v233","v234","v235","v236","v237","v238","v239","v240","v241","v242","v243","v244","v245","v246","v247","v248","v249","v250","v251","v252","v253","v254","v255","v256","v257","v258","v259","v260","v261","v262","v263","v264","v265","v266","v267","v268","v269","v270","v271","v272"
"1966",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.282",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.614999999999998","29.518000000000001","6.9029999999999996",,,,,,,,,,,,,,,,,,,,,"18.646625220560349","24.33831895912007","5.6916937385597199",,
"1967",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.061","35.417999999999999","8.3569999999999993",,,,,,,,,,,,,,,,,,,,,"19.37356815578465","25.356529209621989","5.9829610538373421",,
"1968",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.963000000000001","40.228000000000002","10.265000000000001",,,,,,,,,,,,,,,,,,,,,"18.461149824710574","24.785740251258449","6.3245904265478767",,
"1969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.875","49.615000000000002","12.74",,,,,,,,,,,,,,,,,,,,,"19.643618154698487","26.430321755806521","6.7867036011080337",,
"1970",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"216.21899999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.368000000000002","61.164000000000001","14.795999999999999",,,,,,,,,,,,,,,,,,,,,"21.444923896604834","28.28798579218293","6.843061895578094",,
"1971",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251.214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.9","79.677999999999997","17.777999999999999",,,,,,,,,,,,,,,,,,,,,"24.640346477505236","31.717181367280482","7.0768348897752515",,
"1972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"299.947",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.326999999999998","105.98399999999999","22.657",,,,,,,,,,,,,,,,,,,,,"27.780574568173712","35.33424238282096","7.5536678146472536",,
"1973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"385.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.82299999999999","146.36199999999999","32.539000000000001",,,,,,,,,,,,,,,,,,,,,"29.500051834957496","37.933340244660997","8.4332884097035041",,
"1974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508.358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.09399999999999","179.68799999999999","51.594000000000001",,,,,,,,,,,,,,,,,,,,,"25.197596969065106","35.346743830135452","10.149146861070349",,
"1975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"538.40899999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.864","164.93799999999999","60.073999999999998",,,,,,,,,,,,,,,,,,,,,"19.476643221045709","30.634331892668957","11.157688671623244",,
"1976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"645.34799999999996",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.11500000000001","237.334","71.218999999999994",,,,,,,,,,,,,,,,,,,,,"25.740375735262216","36.776126988849434","11.035751253587213",,
"1977","25.206320483204038","16.879848636219947","6.5172553623951508",,"1.9004991383576202",,"0.71135763771522975","8.3264718469840915","10.362593273824796",,,,,"1.1891415006423904",,,,,,,,,,,,,,"6017.0119999999997","2100.819","271161.23114699998","0.35889071454334298","125.56959609406798",,"316.5147482093563","423.91915507582866","818.36912349785769",,"2386.4490918069059",,"8932.4891246331717","104.35346808125816","209.11034134288408","325.30666297032127",,,,,"1659.111310381765",,,,,,,,"2.1514493910613566","1.8684706490471483","757.09500000000003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196.90700000000001","280.34500000000003","83.438000000000002",,,,,,,,,,,,,,,,,,,,,"26.008228822010448","37.02903862791328","11.020809805902827",,
"1978","25.275179052261869","16.814862336709442","6.5491555975633853",,"2.0272249022466835",,"0.84764672071393177","8.4603167155524268","10.265706739146058",,,,,"1.1795781815327517",,,,,,,,,,,,,,"6218.7280000000001","2297.569","333329.64683099999","0.37962569630906229","141.19417461372933",,"356.87080444983366","474.83212177503475","924.70261901484741",,"2862.3234682911861",,"11968.277909523795","117.23010463193994","238.90948712463245","362.36449746508163",,,,,"1850.5507525986741",,,,,,,,"2.037835996767857","1.9635433759421623","913.77800000000002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257.26400000000001","352.65600000000001","95.391999999999996",,,,,,,,,,,,,,,,,,,,,"28.153884203821935","38.593181275977315","10.43929707215538",,
"1979","24.289526660844157","16.066461157434137","6.2376886130387144",,"1.8657840198853439",,"0.69699737856630439","8.2230655034100195","9.8287725443954237",,,,,"1.1687866413190395",,,,,,,,,,,,,,"6441.68","2444.154","400865.592963","0.4166472969182079","149.35888613915336",,"362.78566469109518","479.93374853446699","931.65422332634262",,"2786.7142298630692",,"10410.275210457303","125.64479963338202","245.63758084772337","367.00362983649819",,,,,"1939.6518986859323",,,,,,,,"2.1015569925651234","1.9078059571582997","1098.7739999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292.226","413.44799999999998","121.22199999999999",,,,,,,,,,,,,,,,,,,,,"26.595642051959732","37.62812006836711","11.032478016407378",,
"1980","23.425195942498956","15.554430465791031","6.0296857530653281",,"1.7956122832498242",,"0.67819034989286742","7.8707654767079251","9.5247447127257026",,,,,"1.1174219333569568",,,,,,,,,,,,,,"6646.3019999999997","2653.277","495124.58137899998","0.49588426241333872","150.22910898993692",,"351.91463143563033","467.34564594434323","905.83431817232099",,"2697.5323340400737",,"10188.393198997903","127.81960649597097","236.48361692691753","357.72347788734874",,,,,"1865.21446015587",,,,,,,,"2.1100701693554003","1.9008439534778994","1363.3209999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"339.33","496.52800000000002","157.19800000000001",,,,,,,,,,,,,,,,,,,,,"24.889956217207835","36.420476175456848","11.530519958249013",,
"1981","23.636664194458291","15.633957073214157","5.9291739406157999",,"1.7486791409918778",,"0.67525214249017274","8.0027071212441339","9.704783132598358",,,,,"1.0734269985017051",,,,,,,,,,,,,,"6845.3209999999999","2763.6219999999998","603452.173312","0.57681240732577466","152.83205182274042",,"361.24398870841623","477.87394752159304","906.1678189582359",,"2672.5422109741589",,"10320.017043447457","129.67516994655421","244.61402989523941","370.80047966243234",,,,,"1822.8227851437923",,,,,,,,"2.1289462803946684","1.885781739455672","1613.077",,,,,,,,,,,"74.592928027748329",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"388.69","571.00300000000004","182.31299999999999","366.45499999999998","22.235000000000014",,,,,,,,,,,,,,,,,,,"24.096183877149077","35.398372179381397","11.302188302232317","22.717762388280288","1.3784214888687902"
"1982","24.914424726284778","16.529234215989227","6.201196265544243",,"1.6923351159255504",,"0.63658866544772841","8.3851905102955513","10.328037950444983",,,,,"1.055746450477822",,,,,,,,,,,,,,"7062.7979999999998","2871.6109999999999","689987.27431300003","0.5938524425920747","164.50751741747339",,"409.86101596056227","543.83665713686889","1020.1434026631904",,"2784.018485593243",,"10472.362096890833","137.24601757935241","275.88537478425559","424.75997075528858",,,,,"1929.7580843379558",,,,,,,,"2.2935206998181723","1.773083878859123","1734.4559999999999",,,,,,,,,,,"76.433182387513241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395.22399999999999","598.48","203.256","304.92899999999997","90.295000000000016",,,,,,,,,,,,,,,,,,,"22.78662589307541","34.50534346215759","11.718717569082179","17.580670827048941","5.2059550660264673"
"1983","24.915941161620989","16.513418116471065","6.1822937135726646",,"1.6301408425783022",,"0.54177294818841881","8.4025230451499233","10.3311244028984",,,,,"1.0883678943898834",,,,,,,,,,,,,,"7259.8760000000002","2920.1019999999999","778950.76748200005","0.60197170680880252","178.23981679252353",,"444.1012787860621","588.66972393962828","1101.9308988647617",,"2905.5600512716651",,"9656.5511028249093","148.699654348797","299.53283363249579","460.35443020834498",,,,,"2155.4499344324154",,,,,,,,"2.3748710452618935","1.7273409411349661","1953.27",,,,,,,,,,,"78.466133538876576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"512.73900000000003","732.73","219.99100000000001","332.28500000000003","180.45400000000001",,,,,,,,,,,,,,,,,,,"26.250287978620467","37.512991035545518","11.262703056925055","17.011729049235385","9.2385589293850838"
"1984","25.893750874331179","17.195206235414222","6.4983971916355214",,"1.7404983567355621",,"0.60953321833099161","8.6985446389169567","10.6968090437787",,,,,"1.1309651384045705",,,,,,,,,,,,,,"7487.8149999999996","3129.8690000000001","890574.05186100001","0.60179537530557681","197.63601360724016",,"511.7537700141803","679.67840270432509","1284.3173157913291",,"3439.8515691516864",,"12046.571543212873","162.73404067313569","343.82913732403551","528.51867443257413",,,,,"2483.5493498115547",,,,,,,,"2.3371728757313517","1.7478464588604978","2212.9290000000001",,,,,,,,,,,"79.487426534348202","19069.194","11384.751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"627.81100000000004","863.74099999999999","235.93","354.49099999999999","273.32000000000005",,,,,,,,,,,,,,,,,,,"28.370137496503503","39.031573087071479","10.661435590567976","16.019086016767822","12.351051479735682"
"1985","27.080725108999573","18.06528164662533","6.838320999192681",,"1.9253567048209685",,"0.74863690238109126","9.0154434623742432","11.226960647432648",,,,,"1.1767198024398773",,,,,,,,,,,,,,"7696.6310000000003","3213.971","965827.79053600004","0.60083356710616187","208.85498436371003",,"565.59444191980356","754.60482316639013","1428.2174253604173",,"4021.203444799477",,"15635.654854089913","169.2172668574774","376.58406067321692","586.20167261788333",,,,,"2730.708843767206",,,,,,,,"2.2243886857275466","1.8167341071154932","2329.4870000000001",,,,,,,,,,,"79.506696213508036","19313.825000000001","11685.421",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"640.06399999999996","893.74300000000005","253.679","275.76799999999997","364.29599999999999",,,,,,,,,,,,,,,,,,,"27.476607510580653","38.36651588954993","10.889908378969276","11.838142904424878","15.638464606155775"
"1986","27.059764606855204","17.946247694094019","6.728996411459871",,"1.83890219490583",,"0.65016529239101373","9.1135169127611846","11.217251282634148",,,,,"1.1887369025148162",,,,,,,,,,,,,,"7897.5129999999999","3463.1329999999998","1077275.3168939999","0.60501743277361675","225.45946455450408",,"610.08800392324952","809.23027917458819","1517.1159279169219",,"4145.9790423157074",,"14658.591869440053","182.72296018019907","410.94572867191073","632.25886698900479",,,,,"2977.910950413002",,,,,,,,"2.2903822969795651","1.7749641345365081","2773.6149999999998",,,,,,,,,,,"83.408806243376048","19509.081999999999","11967.873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"956.92","1227.1780000000001","270.25799999999998","344.50400000000002","612.41599999999994",,,,,,,,,,,,,,,,,,,"34.500822933247768","44.244713127092268","9.7438901938444964","12.420757747560495","22.080065185687271"
"1987","28.029655414960402","18.813559926994827","7.4872103754280728",,"2.5248864419712258",,"1.1992258387574362","9.2160954879655748","11.326349551566754",,,,,"1.3256606032137896",,,,,,,,,,,,,,"8105.1139999999996","3627.8809999999999","1224885.6582170001","0.60812727928505794","248.50889406599325",,"696.56186682226883","935.06739418035465","1860.6383700370602",,"6274.5673733648991",,"29801.828692497362","198.72523042640705","458.05633946418311","703.67465021617807",,,,,"3660.4272267946267",,,,,,,,"1.894219888481514","2.118293176970278","3126.9360000000001",,,,,,,,,,,"83.44734560169573","19725.009999999998","12252.004000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1072.7860000000001","1364.163","291.37700000000001","501.43200000000002","571.35400000000004",,,,,,,,,,,,,,,,,,,"34.307897571296628","43.626188703574357","9.3182911322777304","16.035889445770557","18.272008125526074"
"1988","27.414613759840929","18.398019111196071","7.204121411556617",,"2.1875535096195033",,"0.83829853785985131","9.0165946486448583","11.193897699639454",,,,,"1.349254971759652",,,,,,,,,,,,,,"8303.3389999999999","3719.538","1400490.0105369999","0.61595800104196119","273.82692240028274",,"750.68593146496846","1007.5745902960811","1972.6823947245289",,"5990.1104512504598",,"22954.870867481997","220.84258805976208","493.79727263385604","766.29763918896901",,,,,"4105.1370716691772",,,,,,,,"2.0730644875495399","1.9319104411735863","3387.0540000000001",,,,,,,,,,,"83.495519799595328","19954.397000000001","12529.031999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1003.607","1329.2460000000001","325.63900000000001","718.59","285.01699999999994",,,,,,,,,,,,,,,,,,,"29.630676097871483","39.244901321325258","9.6142252234537739","21.215782210735348","8.4148938871361345"
"1989","28.912301031359803","19.687002450497374","8.1432863142865006",,"2.8423697877011094",,"1.3200924643423932","9.2252985808624288","11.543716136210874",,,,,"1.5222773233587161",,,,,,,,,,,,,,"8495.74","3894.788","1706395.392149","0.64314511281208853","312.2982012983278",,"902.92596074894527","1229.6430908492202","2543.1336686089635",,"8876.6697212376621",,"41226.250216160624","246.67289469270361","576.20883064867053","901.27044640928455",,,,,"5282.2718884684436",,,,,,,,"1.842024739867878","2.1876135612795768","3762.9279999999999",,,,,,,,,,,"85.644089025917708","20156.587","12794.737999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"949.52099999999996","1320.433","370.91199999999998","658.74400000000003","290.77699999999993",,,,,,,,,,,,,,,,,,,"25.233568115042328","35.09057308563969","9.8570049705973641","17.506154781595612","7.7274133334467185"
"1990","29.383790883853532","19.832730919144275","7.7920101925824099",,"2.4544332876998469",,"0.97204265067527484","9.5510599647092569","12.040720726561865",,,,,"1.4823906370245721",,,,,,,,,,,,,,"8714.0220000000008","3927.7530000000002","2030717.106685","0.66969101911593987","347.98161582189056",,"1022.5019030735889","1380.2851502809187","2711.4762973154675",,"8540.9766138082796",,"33825.297222977562","273.03491723836851","664.71865586625916","1047.4873635222814",,,,,"5731.6076572339143",,,,,,,,"2.0068162703994434","1.9932298765923409","4174.1210000000001",,,,,,,,,,,"90.056845553521526","20401.305","13079.468000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1006.473","1429.9469999999999","423.47399999999999","718.61800000000005","287.8549999999999",,,,,,,,,,,,,,,,,,,"24.112214284157069","34.257440069418202","10.145225785261136","17.216031830414117","6.896182453742953"
"1991","29.288835038813303","19.856878941847704","8.0485390185125478",,"2.8960623624059472",,"1.4358422919641776","9.4319560969655996","11.808339923335156",,,,,"1.4602200704417696",,,,,,,,,,,,,,"8889.1939999999995","4013.9","2363007.5658539999","0.69394461587785261","383.06980195255801",,"1121.9668237739352","1521.3141367299038","3083.1522478290372",,"11093.940356091034",,"55002.782241782443","300.97013286129385","722.61951081796678","1130.8546089551205",,,,,"6215.1801465697672",,,,,,,,"1.7982672970546276","2.2527132248680446","4686.0349999999999","5028.0530616148044","351312.96053254028","227413.05604224358","376954.12151010399","244011.17633231121",,,,,,"93.197803256575767","20605.830999999998","13338.634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1155.827","1629.105","473.27800000000002","830.27","325.55700000000002",,,,,,,,,,,,,,,,,,,"24.665351411161033","34.765105254228793","10.099753843067754","17.717964121053299","6.9473872901077351"
"1992","28.949934955190859","19.330416073509664","7.4041243323909685",,"2.2410986178446359",,"0.88987546523437322","9.619518881681195","11.926291741118696",,,,,"1.3512231526102627",,,,,,,,,,,,,,"9055.6959999999999","4171.6719999999996","2675137.630194","0.72493087003566969","407.50008322020631",,"1179.7100903459834","1575.4292317272802","3017.181281622074",,"9132.4787327637841",,"36262.432613862686","321.69897131734217","783.99094896468648","1214.9912192535819",,,,,"6118.0394126416832",,,,,,,,"2.0790571251611993","1.9267349954717281","5184.3609999999999","5390.5512741935481","381857.31036053906","249216.70931673903","397044.38231136394","259128.45381671347",,,,,,"96.174968686771365","20802.621999999999","13576.697",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1238.8119999999999","1789.8920000000001","551.08000000000004","1032.491","206.32099999999991",,,,,,,,,,,,,,,,,,,"23.895172423370976","34.524833436560456","10.629661013189477","19.915491996024198","3.9796804273467825"
"1993","27.768925322442026","18.312816764657633","6.9547673546099462",,"2.0750627059445046",,"0.82628305044606365","9.4561085577843933","11.358049410047688",,,,,"1.2487796554984409",,,,,,,,,,,,,,"9228.6309999999994","4305.1959999999999","3017625.5307049998","0.74625896685769522","438.16582500979428",,"1216.7394073543178","1604.8100931878805","3047.3413756838518",,"9092.2156249723012",,"36204.899449030891","351.65764919373612","828.66872152075484","1244.177272563888",,,,,"6079.6952000769015",,,,,,,,"2.1063779053289085","1.9038502985132517","5682.4880000000003","5709.4426865440473","411490.5940618795","270653.74651304836","413442.48555355734","271937.58325836679",,,,,,"99.527892860583862","20995.416000000001","13809.521000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1318.913","1955.807","636.89400000000001","1141.991","176.92200000000003",,,,,,,,,,,,,,,,,,,"23.21013260388759","34.418145713638111","11.208013109750517","20.096672443478983","3.1134601604086103"
