Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPITAM,Italy Consumer Price Index,Consumer Price Indices,Italy Lira (Euro from 01/01/1999),Italy,Index Number,Units,Stock,none,Annual From Dec 1861 To Dec 1919<BR>Monthly From Jan 1920 To Dec 2015<BR>,"Sources: B. R. Mitchell, European Historical Statistics, 1750-1975, New York: Facts on File, 1980 (1861-1919), League of Nations (1920-1945); Central Institute of Statistics, Monthly Bulletin (1946-) Notes: Annual data were used for 1861 through 1919 and from August 1939 through 1943. The Italian consumer price index, (Indice nazionale dei prezzi al consumo per l'intera collettivitÃ  NIC) is an annually chained Laspeyres type index (reference base period 1995=100) covering the whole national territory. From January 1999, Istat adopted a chain Laspeyres index, re-based yearly, with a price reference period in December of previous year.  Prices are collected monthly with the exception of durables, semi durables and rents (quarterly) and seasonal goods (twice a month). The prices of the reference month are collected from the 16th day of the previous month up to the 15th day of the current month. The price quotations refer to a group of approximately 1,031 products classified accordingly to the COICOP'95 Rev.1 classification. The CPI is based on approximately 332,000 price quotations each month taken at 33,000 sales outlets and 11,000 households.  The weights are represented by the values of final household consumption as derived from the National Accounts. These values are then corrected on the basis of other information derived from the Household Budget Survey and from other sources.  Price changes are also measured monthly by the FOI (CPI for white and blue collars workers) and the HICP index (Harmonized Index of Consumer Prices) with the same methodology. The FOI index (without tobacco) is widely used for indexing purposes in Italian laws and regulations. The HICP index is computed for European purposes. Data are not seasonally adjusted.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1881,CPITAM,0.0077969,0.0077969,0.0077969,0.0077969,0,
12/31/1882,CPITAM,0.0075107,0.0075107,0.0075107,0.0075107,0,
12/31/1883,CPITAM,0.0073677,0.0073677,0.0073677,0.0073677,0,
12/31/1884,CPITAM,0.0072246,0.0072246,0.0072246,0.0072246,0,
12/31/1885,CPITAM,0.0073677,0.0073677,0.0073677,0.0073677,0,
12/31/1886,CPITAM,0.0073677,0.0073677,0.0073677,0.0073677,0,
12/31/1887,CPITAM,0.0072961,0.0072961,0.0072961,0.0072961,0,
12/31/1888,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1889,CPITAM,0.0075107,0.0075107,0.0075107,0.0075107,0,
12/31/1890,CPITAM,0.0077969,0.0077969,0.0077969,0.0077969,0,
12/31/1891,CPITAM,0.0077969,0.0077969,0.0077969,0.0077969,0,
12/31/1892,CPITAM,0.0077253,0.0077253,0.0077253,0.0077253,0,
12/31/1893,CPITAM,0.0075107,0.0075107,0.0075107,0.0075107,0,
12/31/1894,CPITAM,0.0075107,0.0075107,0.0075107,0.0075107,0,
12/31/1895,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1896,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1897,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1898,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1899,CPITAM,0.0073677,0.0073677,0.0073677,0.0073677,0,
12/31/1900,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1901,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1902,CPITAM,0.0074392,0.0074392,0.0074392,0.0074392,0,
12/31/1903,CPITAM,0.0075823,0.0075823,0.0075823,0.0075823,0,
12/31/1904,CPITAM,0.0076538,0.0076538,0.0076538,0.0076538,0,
12/31/1905,CPITAM,0.0077253,0.0077253,0.0077253,0.0077253,0,
12/31/1906,CPITAM,0.0077969,0.0077969,0.0077969,0.0077969,0,
12/31/1907,CPITAM,0.008226,0.008226,0.008226,0.008226,0,
12/31/1908,CPITAM,0.0081545,0.0081545,0.0081545,0.0081545,0,
12/31/1909,CPITAM,0.0079399,0.0079399,0.0079399,0.0079399,0,
12/31/1910,CPITAM,0.0081545,0.0081545,0.0081545,0.0081545,0,
12/31/1911,CPITAM,0.0082976,0.0082976,0.0082976,0.0082976,0,
12/31/1912,CPITAM,0.0084406,0.0084406,0.0084406,0.0084406,0,
12/31/1913,CPITAM,0.0084406,0.0084406,0.0084406,0.0084406,0,
12/31/1914,CPITAM,0.0084406,0.0084406,0.0084406,0.0084406,0,
12/31/1915,CPITAM,0.0091559,0.0091559,0.0091559,0.0091559,0,
12/31/1916,CPITAM,0.0113734,0.0113734,0.0113734,0.0113734,0,
12/31/1917,CPITAM,0.0163805,0.0163805,0.0163805,0.0163805,0,
12/31/1918,CPITAM,0.0224607,0.0224607,0.0224607,0.0224607,0,
12/31/1919,CPITAM,0.0228898,0.0228898,0.0228898,0.0228898,0,
12/31/1920,CPITAM,0.0249642,0.0359084,0.0249642,0.0359084,0,
12/31/1921,CPITAM,0.0355508,0.0401288,0.0355508,0.0401288,0,
12/31/1922,CPITAM,0.0407725,0.0478541,0.0393419,0.0478541,0,
12/31/1923,CPITAM,0.0479256,0.0479256,0.0458512,0.0473534,0,
12/31/1924,CPITAM,0.0484263,0.0543634,0.0484263,0.0543634,0,
12/31/1925,CPITAM,0.0550787,0.0616595,0.0550787,0.0616595,0,
12/31/1926,CPITAM,0.0631617,0.0637339,0.0609442,0.0623748,0,
12/31/1927,CPITAM,0.0622318,0.0633047,0.0504292,0.0504292,0,
12/31/1928,CPITAM,0.0504292,0.051073,0.0495708,0.051073,0,
12/31/1929,CPITAM,0.0513591,0.0532904,0.0510014,0.0521459,0,
12/31/1930,CPITAM,0.0515737,0.0515737,0.0462804,0.0462804,0,
12/31/1931,CPITAM,0.0468526,0.0471388,0.0445637,0.0445637,0,
12/31/1932,CPITAM,0.0445637,0.0453505,0.0429185,0.0437053,0,
12/31/1933,CPITAM,0.043133,0.043133,0.0414878,0.0422031,0,
12/31/1934,CPITAM,0.0421316,0.0421316,0.0387697,0.0394134,0,
12/31/1935,CPITAM,0.0392704,0.0427039,0.0392704,0.0427039,0,
12/31/1936,CPITAM,0.0429185,0.0449928,0.0428469,0.0449928,0,
12/31/1937,CPITAM,0.0452074,0.0515021,0.0452074,0.0515021,0,
12/31/1938,CPITAM,0.0519313,0.0523605,0.0515737,0.0523605,0,
12/31/1939,CPITAM,0.0525751,0.0544349,0.052289,0.0540057,0,
12/31/1940,CPITAM,0.0633047,0.0633047,0.0633047,0.0633047,0,
12/31/1941,CPITAM,0.073176,0.073176,0.073176,0.073176,0,
12/31/1942,CPITAM,0.0846924,0.0846924,0.0846924,0.0846924,0,
12/31/1943,CPITAM,0.1417024,0.1417024,0.1417024,0.1417024,0,
12/31/1944,CPITAM,0.3445637,0.838269,0.3445637,0.838269,0,
12/31/1945,CPITAM,1.044206,1.6469958,1.044206,1.6444206,0,
12/31/1946,CPITAM,1.7627325,2.1731045,1.6367669,2.1731045,0,
12/31/1947,CPITAM,2.31495,3.3913449,2.31495,3.1355509,0,
12/31/1948,CPITAM,3.0801861,3.1407011,2.9268956,3.1278971,0,
12/31/1949,CPITAM,3.1712447,3.2138055,3.0236768,3.0236768,0,
12/31/1950,CPITAM,3.0121603,3.1864808,2.9783978,3.1864808,0,
12/31/1951,CPITAM,3.2316167,3.4501432,3.2316167,3.4501432,0,
12/31/1952,CPITAM,3.4193134,3.5733191,3.4193134,3.5733191,0,
12/31/1953,CPITAM,3.5733191,3.6349071,3.5733191,3.6041489,0,
12/31/1954,CPITAM,3.6041489,3.7273964,3.6041489,3.7273964,0,
12/31/1955,CPITAM,3.7701608,3.8312596,3.7593786,3.8312596,0,
12/31/1956,CPITAM,3.8384478,3.9462693,3.8384478,3.9462693,0,
12/31/1957,CPITAM,3.9606455,4.0325266,3.9282991,4.0325266,0,
12/31/1958,CPITAM,4.0433087,4.1115957,4.0361206,4.0504968,0,
12/31/1959,CPITAM,4.0433087,4.1223779,4.0217444,4.1223779,0,
12/31/1960,CPITAM,4.1439422,4.1798827,4.1259719,4.1798827,0,
12/31/1961,CPITAM,4.197853,4.2984864,4.197853,4.2984864,0,
12/31/1962,CPITAM,4.3164567,4.5788225,4.3164567,4.5788225,0,
12/31/1963,CPITAM,4.6291392,4.8950991,4.6291392,4.8950991,0,
12/31/1964,CPITAM,4.9310396,5.1790292,4.9310396,5.1790292,0,
12/31/1965,CPITAM,5.2041876,5.3515437,5.2041876,5.3515437,0,
12/31/1966,CPITAM,5.3659199,5.4773356,5.3623259,5.4773356,0,
12/31/1967,CPITAM,5.5298462,5.6431406,5.4547927,5.6431406,0,
12/31/1968,CPITAM,5.6539305,5.6970903,5.5104436,5.6970903,0,
12/31/1969,CPITAM,5.7132752,5.934469,5.7132752,5.934469,0,
12/31/1970,CPITAM,5.9614439,6.2527724,5.9614439,6.2527724,0,
12/31/1971,CPITAM,6.2724618,6.5411943,6.2724618,6.5411943,0,
12/31/1972,CPITAM,6.5656246,7.0236914,6.5656246,7.0236914,0,
12/31/1973,CPITAM,7.0969821,7.9031797,7.0969821,7.9031797,0,
12/31/1974,CPITAM,8.0314384,9.8392755,8.0314384,9.8392755,0,
12/31/1975,CPITAM,9.9675342,10.9447434,9.9675342,10.9447434,0,
12/31/1976,CPITAM,11.060787,13.1885843,11.060787,13.1885843,0,
12/31/1977,CPITAM,13.3593893,15.0430384,13.3593893,15.0430384,0,
12/31/1978,CPITAM,15.1650419,16.7876892,15.1650419,16.7876892,0,
12/31/1979,CPITAM,17.0682974,19.9475813,17.0682974,19.9475813,0,
12/31/1980,CPITAM,20.5819998,23.9004965,20.5819998,23.8475988,0,
12/31/1981,CPITAM,24.2929321,28.1673319,24.2929321,28.1673319,0,
12/31/1982,CPITAM,28.5681319,32.7987983,28.5681319,32.7987983,0,
12/31/1983,CPITAM,33.1995983,36.8290648,33.1995983,36.8290648,0,
12/31/1984,CPITAM,37.2743981,40.2803979,37.2743981,40.2803979,0,
12/31/1985,CPITAM,40.7244657,43.8603767,40.7244657,43.8603767,0,
12/31/1986,CPITAM,44.0722626,45.6825953,44.0722626,45.6825953,0,
12/31/1987,CPITAM,45.9368583,48.0557171,45.9368583,48.0557171,0,
12/31/1988,CPITAM,48.3099802,50.6407248,48.3099802,50.6407248,0,
12/31/1989,CPITAM,50.9797422,53.819013,50.9797422,53.819013,0,
12/31/1990,CPITAM,54.3275391,57.3786957,54.3275391,57.3786957,0,
12/31/1991,CPITAM,57.7375174,60.752823,57.7375174,60.752823,0,
12/31/1992,CPITAM,61.1436959,63.7122895,61.1436959,63.7122895,0,
12/31/1993,CPITAM,64.0473235,66.5042391,64.0473235,66.5042391,0,
12/31/1994,CPITAM,66.8392731,69.1845107,66.8392731,69.1845107,0,
12/31/1995,CPITAM,69.4637057,73.0374011,69.4637057,73.0374011,0,
12/31/1996,CPITAM,73.3408861,75.1296882,73.3408861,75.1296882,0,
12/31/1997,CPITAM,75.3443444,76.5607298,75.3443444,76.5607298,0,
12/31/1998,CPITAM,76.7753861,77.8486673,76.7753861,77.8486673,0,
12/31/1999,CPITAM,77.9202194,79.4943653,77.5560822,79.4943653,0,
12/31/2000,CPITAM,79.6374694,81.6409278,79.6374694,81.6409278,0,
12/31/2001,CPITAM,81.9986882,83.5728341,81.8311896,83.5728341,0,
12/31/2002,CPITAM,83.9305945,85.9340528,83.9305945,85.9340528,0,
12/31/2003,CPITAM,86.2918132,88.0806153,86.2918132,88.0806153,0,
12/31/2004,CPITAM,88.1974273,89.8694174,88.1974273,89.8694174,0,
12/31/2005,CPITAM,89.8694174,91.6582195,89.8694174,91.6582195,0,
12/31/2006,CPITAM,91.8728758,93.3754696,91.8728758,93.3754696,0,
12/31/2007,CPITAM,93.4470216,95.8082404,93.4470216,95.8082404,0,
12/31/2008,CPITAM,96.2375529,98.7418759,96.2375529,97.9548029,0,
12/31/2009,CPITAM,97.8116988,98.9565321,97.8116988,98.9565321,0,
12/31/2010,CPITAM,99.0996363,100.8168863,99.0996363,100.8168863,0,
12/31/2011,CPITAM,101.2301711,104.1310357,101.2301711,104.1310357,0,
12/31/2012,CPITAM,104.4311252,106.5317512,104.4311252,106.5317512,0,
12/31/2013,CPITAM,106.7318109,107.8321388,106.7318109,107.2319599,0,
12/31/2014,CPITAM,107.4320196,107.732109,107.2319599,107.2319599,0,
12/31/2015,CPITAM,106.8318407,107.9,106.8318407,107.3,0,
