Ticker,Name,Series Type,Currency,Country,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CPNGAM,Nigeria Consumer Price Index,Consumer Price Indices,Nigeria Naira,Nigeria,Index Number,Units,Stock,none,Annual From Dec 1953 To Dec 1954<BR>Monthly From Jan 1955 To Apr 2016<BR>,"Sources: Federal Office of Statistics, Digest of Statistics (1959-) Notes: Data are annual from 1953 to 1954, quarterly from 1955 to 1958, and monthly thereafter. The Nigerian Consumer Price index is a consumption based index derived from a weighted average of price changes for 265 expenditure categories. Several items are collected for some categories.  Prices for goods and services used in the calculation of the new CPI series are collected regularly from selected 84 urban towns and 312 rural enumeration areas spread across the country.  Three inflation measures are calculated; month on month changes, current month on the month one year ago, and the average of the past twelve months on the twelve  months a year before that. The indexes are of the Laspeyres type and the weights are taken from the National Consumer Survey of 1985/86. The base month is September 1985.",
Date,Ticker,Open,High,Low,Close,Volume,Openint
12/31/1994,CPNGAM,8.0085256,13.8086799,8.0085256,13.8086799,0,
12/31/1995,CPNGAM,14.3386219,20.9322451,14.3386219,20.9322451,0,
12/31/1996,CPNGAM,21.1591103,25.4556657,21.1591103,23.9287283,0,
12/31/1997,CPNGAM,24.1878763,27.0085972,24.1878763,26.3729089,0,
12/31/1998,CPNGAM,26.3218061,29.554937,26.3218061,29.5146417,0,
12/31/1999,CPNGAM,30.0821772,31.1115021,29.2187388,29.5809776,0,
12/31/2000,CPNGAM,29.3344074,34.2100512,29.3344074,33.8776729,0,
12/31/2001,CPNGAM,34.5094946,40.8236125,34.5094946,39.4661484,0,
12/31/2002,CPNGAM,40.911284,45.0833199,40.911284,44.2683756,0,
12/31/2003,CPNGAM,45.3264429,54.9227915,44.1618375,54.9227915,0,
12/31/2004,CPNGAM,55.4818021,60.4197291,54.0842756,60.4197291,0,
12/31/2005,CPNGAM,60.9321555,72.9974676,60.9321555,67.4073616,0,
12/31/2006,CPNGAM,67.50053,76.1651943,67.50053,73.1838045,0,
12/31/2007,CPNGAM,72.857715,79.2863369,72.857715,77.9819788,0,
12/31/2008,CPNGAM,79.1,89.7,79.1,89.7,0,
12/31/2009,CPNGAM,90.2,102.2,90.2,102.2,0,
12/31/2010,CPNGAM,103.1,114.2,103.1,114.2,0,
12/31/2011,CPNGAM,115.6,126,115.6,126,0,
12/31/2012,CPNGAM,130.2,141.1,130.2,141.1,0,
12/31/2013,CPNGAM,141.9,152.3,141.9,152.3,0,
12/31/2014,CPNGAM,153.3,164.4,153.3,164.4,0,
12/31/2015,CPNGAM,165.8,180.2,165.8,180.2,0,
12/31/2016,CPNGAM,181.7,193,181.7,193,0,
