"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Algeria","DZA","GDP (current US$)","NY.GDP.MKTP.CD","2723648551.75208","2434776645.73628","2001468867.73344","2703014867.32834","2909351792.58659","3136258896.9233","3039834558.74906","3370843065.76735","3852115816.97758","4257218772.15369","4863487492.65763","5077222366.97472","6761786386.54713","8715105930.49101","13209713643.3219","15557934268.4965","17728347374.994","20971901273.271","26364491313.4471","33243422157.6311","42345277342.0195","44348672667.8715","45207088715.6483","48801369800.3675","53698278905.9678","57937868670.1937","63696301892.8116","66742267773.1959","59089067187.3943","55631489801.5508","62045099642.7774","45715367087.1001","48003298223.1178","49946455210.966","42542571305.5136","41764052457.8814","46941496779.8499","48177862501.9495","48187747528.899","48640574566.6476","54790245600.5846","54744714396.1666","56760288973.6703","67863829880.4832","85324998813.604","103198228458.588","117027304746.54","134977087734.008","171000691877.714","137211039898.193","161207268655.392","200019057307.655","209058991952.125","209755003250.664","213810022462.428","165874330876.321","159049096745.249","",
"East Asia & Pacific (excluding high income)","EAP","GDP (current US$)","NY.GDP.MKTP.CD","80518696000.8926","70681455168.9895","64769510577.3344","70136390296.0357","81316003235.6795","94897351255.744","103886511741.267","100662752164.515","101693800242.244","114217932022.435","127313168493.44","136878723644.538","155310934931.674","195708821541.4","221300661170.708","248888152432.607","253054369682.351","292610334593.215","283760709405.779","328128012802.225","379504541663.84","405525611894.783","425626144074.375","445707127439.067","483631332127.725","529495949770.745","527664946723.674","520956352850.569","577812625861.037","624706266003.806","669863020224.736","727077354112.482","814592738317.294","895434641679.377","1076281227424.21","1327345521155.67","1524284386976.58","1577561090239.87","1439218353454.99","1585434255545.34","1745767476937.47","1856457750414.03","2055870453833.16","2327842621991.4","2698133042142.66","3124263676684.17","3763693516582.98","4758413352216.66","6020919293827.75","6531548165985.69","7879326684925.74","9631186869335.14","10744168691109.2","11860783587103","12754057710794.4","13268242307662.1","13512337831001.6","",
"Early-demographic dividend","EAR","GDP (current US$)","NY.GDP.MKTP.CD","152378454683.878","153311493572.423","158916755209.821","168090855529.873","192550820717.69","209918435940.818","207192127927.611","217434760704.495","235619309639.935","263378529355.326","279193504764.852","301585808664.47","331593747605.821","424413916047.313","595404849057.397","639433225164.46","698259612679.884","781303040617.689","864922011213.363","1051436948147.1","1295401864990.77","1447517165740.9","1379491226141.91","1392376333198.89","1372231409900.51","1405011033226.2","1425838794352.93","1436813007738.15","1545908814609.4","1579986814759.14","1819896194901.83","1928919471259.17","2116361374325.42","2322855172109.96","2432160774435.76","2482548280990.99","2709494744622.69","2893193851563.03","2846298375892.1","3019867129834.06","3275876559584.92","3235006813827.87","3144218788340.61","3516154902429.37","4090111659563.41","4767620344026.82","5462304388463.2","6488823566895.55","7317592606844.2","7045897305908.41","8514344430241.25","9565420059641.22","9974408126763.77","10160720420609.6","10529870016275.8","10194968540647.9","10401883574848.2","",
"East Asia & Pacific","EAS","GDP (current US$)","NY.GDP.MKTP.CD","153611968411.759","154058410880.219","157634158385.078","175902438692.39","202099658346.765","225097031931.331","251654220085.686","272677391515.94","300494755216.313","346159376818.49","407482340313.31","452155385442.346","561124915616.357","739677042367.609","852154564642.616","933155076414.092","1026039624289.09","1223069163838.19","1542745010325.53","1675126322212.34","1811621650867.62","2000329444928.53","1959327051358.22","2078325205708.14","2229496383825.66","2363703214005.83","3081288169010.05","3603282407781.65","4336305608499.4","4535368154904.11","4746999011159.47","5345047818273.24","5835758398326.52","6552477292052.35","7313623815311.39","8310311039754.74","8008587857961.38","7662988542672.2","6863955800395.99","7665318632852.15","8291881372201.96","7712927229834.08","7837074972126.93","8617381783014.61","9663708744825.5","10311337123730.3","10939731186788.5","12236995324293.9","14134059989615.9","14564521831208.3","16938756587419.1","19639161373786.6","21019132105911.6","21262545234002.7","21901716692930.9","21778819690103.4","22489968123893.1","",
"Europe & Central Asia (excluding high income)","ECA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","903702469910.518","960438672723.365","926765119090.882","853278424689.082","838260559332.892","727687093069.508","776931366529.201","787851671889.755","820131784781.859","771871770861.064","650450056519.37","720049109208.474","717063459780.74","820431230925.233","1037512319106.79","1367597071745.93","1726462747692.52","2114323841124.1","2727649759198.84","3372332744074.17","2655248450178.57","3156255418573.9","3891866999524.88","4111011203800.41","4369243129067.55","4078845602865.82","3121184116603.81","2991823901020.52","",
"Europe & Central Asia","ECS","GDP (current US$)","NY.GDP.MKTP.CD","432808366213.618","460716438566.125","503690734064.738","555426322397.084","615091988199.007","669326436809.058","727155773397.976","782354301085.331","815952773736.445","895833562328.926","1007773910663.56","1136565636851.85","1361955987875.99","1729792431547.49","1954412476388.09","2283265896817.75","2373201561892.56","2689501678091","3282691397268.31","4016054634280.09","4549120101079.41","4048966722470.87","3901660951920.76","3784993440409.82","3637906517266.89","3764943790264.45","5138626562504.12","6350049382135.22","7068792325499.52","7225733324752.49","8839404183172.33","9119853534697.58","9781799979487.21","8989614212468.87","9402275190706.83","10845175383743.5","11072726701921.7","10506307834799.2","10765939437357.8","10643148560197.9","10025331255412.2","10122519397601.8","11073970001446.5","13488994424517.5","15722616205763.6","16747765816605.5","18128083129847.2","21178802883227.4","23242038760382.1","20443199631949","20924746938833.9","23182685731082.8","22340772925087.8","23349111977726.9","23654711849397.5","20365398956498","20278082039222.3","",
"Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD","1010325138.03016","979108806.848646","958598195.033967","1038389642.31418","1156150890.06133","2387048255.45173","2429309513.80854","2553596091.82258","2582180794.1855","3112166848.3004","2862504169.99893","2754220263.02528","3185987234.84089","3891755551.94138","6599259420.99605","7731677256.80982","9091924304.83477","11026346589.5011","11922502170.6405","14175166007.5774","17881514682.8784","21810767209.3695","19929853574.6095","17152483214.3536","16912515183.2783","17149094589.9827","15314143988.0621","13945431882.2271","13051886552.3377","13890828707.6493","15239278100.3502","16988535267.6338","18094238119.0595","18938717358.6793","22708673336.6683","24432884442.2211","25226393196.5983","28162053026.5133","27981896948.4742","19645272636.3182","18327764882.4412","24468324000","28548945000","32432859000","36591661000","41507085000","46802044000","51007777000","61762635000","62519686000","69555367000","79276664000","87924544000","95129659000","101726331000","99290381000","98613972000","",
"Egypt, Arab Rep.","EGY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","5111621013.54303","5339520612.99374","5579168509.50907","6109112149.53271","6861743341.40436","7682491836.22206","8266003570.51773","8763960703.20579","9616725366.34664","9015166839.80885","11437965585.2696","13360476861.9662","14636028766.883","14849909490.6004","18150000571.4286","22912500555.5556","23405404729.7297","25592365394.0887","28137369499.4179","30642873038.0563","34689560464.8728","35880262675.3976","40507934171.249","35044634014.7643","39648442534.0768","43130416913.4141","36970555898.9698","41855986519.4235","46578631452.581","51897983392.6453","60159245060.4542","67629716981.1321","78436578171.0914","84828807556.0803","90710704806.8416","99838543960.0763","97632008709.853","87850683978.6691","82924503942.6381","78845185293.4964","89685725230.2517","107484034870.974","130478960092.499","162818181818.182","188982374700.805","218888324504.753","236001858960.015","279372758361.832","288586231501.877","305529656458.438","332698041030.807","332791045963.807","",
"Euro area","EMU","GDP (current US$)","NY.GDP.MKTP.CD","245381907805.065","270100353874.124","299740225877.789","336261333718.505","373998584425.941","408106362093.821","445026423668.263","483426341513.884","518247421028.116","572514499522.906","641498475903.322","727089210150.568","878426291558.95","1140287836231.29","1292999458724.52","1499390975405.46","1564623413591.72","1779587264420.36","2179196915279.77","2639946745927.98","2956937624588.21","2569994236426.66","2488146477597.51","2427367234241.76","2328427539433.43","2392225442302.6","3357483171959.55","4153049181612.28","4567647574591.87","4665936358488.54","5872104783694.2","6104958669574.53","6735382955564.35","6169132265627.78","6516008654972.37","7520701639391.15","7612273118735.76","6959960583589.25","7151574322430.91","7119593958729.54","6487325474099.12","6593632936725.72","7174014039603.36","8851572342338.51","10152860200757","10536619657651.6","11186013472971.5","12879504293545.5","14118176482709.8","12908601410684.9","12645252803876.3","13623289142287.8","12639517467544.6","13190723018832.9","13476353552094.4","11662509275978.5","11935082324134.7","",
"Eritrea","ERI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531688311.688312","578015625","693535954.190067","686490090.140141","745526154.93283","688921325.712043","706370815.584416","752368495.512622","729321366.651861","870247703.182758","1109054005.43971","1098425900.74116","1211161879.6748","1317974491.05691","1380188800","1856695551.21951","2117039512.19512","2607739837.39837","","","","","","",
"Spain","ESP","GDP (current US$)","NY.GDP.MKTP.CD","12072126075.397","13834300571.4849","16138545209.246","19074913947.7196","21343844643.7341","24756958694.9238","28721062242.1634","31647119228.1982","31475548481.4095","36038711599.541","40881655098.6451","46492797365.2695","58971806626.9739","78425934894.3461","97009800115.3735","114465300289.855","118185307386.222","132089531434.83","160163483072.917","214019077342.588","232134606637.271","202257045774.013","195464408602.151","170486866357.309","171635463361.623","180302412230.92","250638463466.793","317882187036.787","375138723325.239","413630538018.271","535101248775.71","575598537069.656","629202392003.901","523649481762.322","529121577319.588","612939685081.398","640998292394.588","588692045454.545","617041986858.225","633194118900.49","595402616546.895","625975838926.175","705145868624.13","906853273137.698","1069555500372.49","1157276458151.97","1264551499184.54","1479341637010.68","1635015380108.39","1499099749930.54","1431616749640.29","1488067258325.2","1336018949805.58","1361854206549.39","1376910811040.88","1197789902774.43","1237255019653.86","",
"Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4373665145.55468","4746109767.1999","5066240419.29666","5617109244.63233","5726897998.29642","5685774808.80862","6245069734.13302","7322069511.16134","9833870709.12376","12059201242.236","14006088297.4754","16963625015.6818","22237061730.0849","24194039255.8957","19652492636.8436","19490936349.1753","23170239900.7654","23043864510.0543","25137153149.4377","26224622450.8302","22566956982.229","23337907618.5174","",
"Ethiopia","ETH","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7324903188.4058","7707678019.32367","8567890821.25604","8096302367.14976","9480840483.09179","9848600869.56522","10527338647.343","10908935748.7923","11476584879.2271","12175166763.285","13463868357.4879","10492993077.6093","8830712713.90781","6927950564.55657","7663984567.90123","8547939730.62374","8589211390.49612","7818224905.55071","7700833482.00615","8242392103.68061","8231326016.47494","7850809498.16803","8623691300.04079","10131187261.4421","12401139453.9738","15280861834.6024","19707616772.7996","27066912635.2228","32437389116.038","29933790334.3418","31952763089.33","43310721414.0829","47648211133.2183","55612228233.5179","64464547915.2698","72374224249.3997","",
"European Union","EUU","GDP (current US$)","NY.GDP.MKTP.CD","358941480685.343","390791519256.295","426910351684.901","470299472386.586","521200319101.867","567593387090.375","615287019323.785","661170320899.702","687217213519.101","754800249691.045","855292146036.516","967486236381.365","1158401562188.61","1470832859740.72","1653028067253.59","1927117026841.85","1995883364685.02","2260221868415.27","2769905163479.49","3382851307190.78","3861239352728.53","3416534450611.25","3288164387534.7","3187220429927.19","3060219815449.45","3162767439491.53","4337015473173.89","5366348328002.88","5985919929295.47","6111982965832.69","7579123917337.64","7865713057341.23","8571123408971.34","7815484531819.76","8299163343409.4","9626424133285.32","9841349845359.83","9289515973951.65","9605566115360.42","9590851414393.62","8912444181839.19","9009859801008.85","9822705393482.28","11957243598418.9","13806710766586","14441217356828.2","15405419702532.5","17795826802969.5","19136672544394.8","17101456870607.7","16992731157960.8","18352575945225","17290202230513.3","18026765029423.7","18632310933193.8","16411316886280.5","16491323140209.5","",
"Fragile and conflict affected situations","FCS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216909713967.457","199478950629.424","194298728992.63","220783946669.297","254734239046.047","309233461545.585","365424214296.887","449334360208.041","580290545950.235","540636090573.719","643395162946.189","700475870800.098","756982984496.192","813701361842.238","854994413993.986","772083445028.752","748330117478.274","",
"Finland","FIN","GDP (current US$)","NY.GDP.MKTP.CD","5224102195.52771","5921659485.03284","6340580854.39073","6885920328.66187","7766655085.78588","8589340019.02985","9208524504.87684","9368954010.3132","8823033880.32993","10070766720.5011","11365953567.3839","12536710287.0134","14754136507.0261","19486826979.9284","24867278714.3532","29494515597.22","31873171718.726","33524682307.8058","36283091407.9422","44498283620.8213","53685049410.2646","52485533204.7396","52832120389.7866","51014090520.9223","52926394934.7052","55914236377.5902","73586676049.7302","91642093872.5822","109103056147.832","119064708327.56","141517648888.198","127866490222.026","112625431377.754","89255751014.885","103321570859.419","134199346405.229","132099404607.818","126833123353.568","133936359590.565","135225868314.511","125539893126.958","129250111856.823","139552983248.635","171071106094.808","196768065557.487","204436015420.968","216552502822.732","255384615384.615","283742493042.332","251499027507.641","247799815768.477","273674236772.815","256706466091.089","269980111642.898","272609288689.575","232464833065.554","238677672281.611","",
"Fiji","FJI","GDP (current US$)","NY.GDP.MKTP.CD","112328422.113084","116987784.913739","122906434.957814","129454728.623599","140032741.468329","147084750.031482","150603925.515853","162625885.863484","166952937.135005","182182067.703568","219878482.173564","247749327.721267","316650508.967523","425963359.355326","558589870.903674","684268280.812751","694552411.718837","719533137.126662","829239489.844119","1019743927.24662","1202567359.4132","1235899836.18067","1194015444.01544","1123107276.30285","1177997413.63384","1141210124.82663","1290228616.82408","1177908191.97685","1109976927.91722","1182686577.22645","1337024782.22702","1383843860.1247","1531803060.54558","1635426125.30808","1825285158.11762","1970347720.96992","2129266728.42585","2093994597.21549","1656784779.545","1942170999.18765","1684109743.49338","1660102345.60309","1842691481.09196","2315935752.71653","2727507212.92556","3006725014.78415","3102741451.01664","3405050611.68726","3523185919.55826","2870624635.68032","3140508835.9485","3774530615.65916","3972012570.53467","4190143206.25611","4469573275.40532","4391113415.33181","4703632978.46947","",
"France","FRA","GDP (current US$)","NY.GDP.MKTP.CD","62651474946.6007","68346741504.4257","76313782251.6964","85551113767.3727","94906593388.3107","102160571409.274","110597467198.645","119466139619.589","129847107787.883","140725497222.277","148948860281.091","166564460755.298","204283485045.514","265381555686.506","286526186579.378","362000917852.226","373410270417.919","411464295266.114","508183139534.884","615834104224.484","703525302701.025","617589619794.81","586837009681.605","561852138738.274","532648802822.187","555197109067.017","774556302680.178","938368438284.405","1023504019381.13","1030122352457.33","1275300566196.84","1275563306592.26","1408724907063.2","1330094973361.13","1401636342155.01","1609892232882.11","1614245416078.98","1460709148123.17","1510758283299.98","1500275942893.67","1368438363736.87","1382218344519.02","1500337850555.24","1848124153498.87","2124112242364.04","2203678646934.46","2325011918203.49","2663112510265.54","2923465651091.26","2693827452070.02","2646837111794.78","2862680142625.14","2681416108537.39","2808511203185.39","2849305322684.76","2433562015516.21","2465453975282.24","",
"Faroe Islands","FRO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1105688872.97039","1125684470.05533","1062339943.83343","1154899793.33878","1268445919.41429","1486861878.95624","1683997930.26322","1730894295.38595","1970135198.76236","2278229880.41222","2413251995.84159","2257083698.63269","2301168186.90991","2468754074.54319","2356495468.27795","2613464380.46401","2810547884.18708","2476746087.18917","","",
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","222103600","218845700","206900300","219646200","220660500","233226300","240051900","241543400","245277400","240097000","250149400","253372300","256548100","262868600","279966700","296525300","310502100","326128700","316040600","317999400","315179700","329895600","",
"Gabon","GAB","GDP (current US$)","NY.GDP.MKTP.CD","141468977.570007","167637907.381723","182796536.499884","154480244.246844","215679855.272516","226474285.587109","245849781.7159","271543680.279285","294468564.534369","318124701.048949","323802475.480977","381687073.058558","430508357.723916","722780701.123251","1544216003.9841","2157592936.60712","3009409970.90514","2809349074.17738","2389479269.18878","3030251116.35999","4279637933.85126","3862269126.92642","3618007844.44919","3391275731.31834","3561451562.23569","3339914759.37269","3403638193.57912","3281797038.66591","3834503378.35525","4186411457.4569","5952293765.84484","5402919956.93831","5592390848.52648","4378645081.01769","4190819314.02958","4958845906.34769","5694040336.82571","5326816858.99586","4483417119.83928","4662992036.2073","5067865320.7979","5018874179.18704","5310381151.35952","6497305662.09274","7756293574.98077","9578973591.00958","10318424464.3377","12438956756.4455","15508574820.3516","12065138272.7538","14358585195.7591","18186479172.7992","17171446922.2104","17590745688.6082","18179717776.1597","14262032470.9041","14213558130.1817","",
"United Kingdom","GBR","GDP (current US$)","NY.GDP.MKTP.CD","72328047042.1588","76694360635.9159","80601939635.2483","85443766670.4279","93387598813.9269","100595782309.165","107090721447.057","111185383409.521","104702736248.084","112676874821.987","130671946244.3","148113896325.14","169965034965.035","192537971582.558","206131369798.971","241756637168.142","232614555256.065","263066457352.172","335883029721.956","438994070309.191","564947710899.373","540765675241.158","515048916841.37","489618008185.539","461487097632.349","489285164271.047","601452653180.885","745162608269.325","910122732123.799","926884816753.927","1093169389204.55","1142797178130.51","1179659529659.53","1061388722255.55","1140489745944.29","1335218557677.13","1408781591263.65","1552483628028.81","1638511096389.53","1665623685487.79","1647951278559.54","1621510004318.41","1768408273381.29","2038395102040.82","2398555474185.28","2520701818181.82","2692612695492.18","3074359743897.56","2890564338235.29","2382825985355.97","2441173394729.62","2619700404733.37","2662085168498.93","2739818680930.19","3022827781881.39","2885570309160.86","2650850178102.14","",
"Georgia","GEO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7753501867.76095","6357615894.03974","3690328963.64086","2701181331.30816","2513870586.73344","2693731865.97036","3094915505.9093","3510540809.24855","3613500117.24928","2800024313.95144","3057453482.55826","3219487824.87911","3395778673.79183","3991374548.50512","5125273880.74998","6410941012.59189","7745406200.85374","10172869679.7366","12795044472.7663","10766809099.0721","11638536834.4274","14434619982.2117","15846474595.773","16140047012.1438","16509305827.7171","13993546732.4726","14378016729.1587","",
"Ghana","GHA","GDP (current US$)","NY.GDP.MKTP.CD","1217230094.97205","1302674324.88378","1382515654.47343","1540797588.57221","1731296199.52296","2053462968.0426","2126300672.22965","1747187644.9031","1666909517.65205","1962050555.7775","2215028588.45646","2417108577.52739","2112293279.98507","2465493032.25878","2894409912.1709","2810106390.10618","2765254360.20623","3189428571.42857","3662478172.79996","4020227931.15097","4445228057.45354","4222441673.17049","4035994383.38367","4057275077.68156","4412279865.40315","4504342152.98679","5727602648.75537","5074829931.97279","5197840972.6857","5251764269.91812","5889174833.90034","6596546195.65217","6413901601.83066","5966255778.12018","5444560669.45607","6465137614.6789","6934984709.48012","6891308593.75","7480968858.13149","7719354838.70968","4983024408.14828","5314909953.92992","6166330136.2948","7632406552.83803","8881368538.07671","10731634116.7384","20409257610.4746","24758819717.7074","28526891010.4925","25977847813.7422","32174772955.9748","39566292432.8615","41939728978.7281","47805069494.9081","38616536131.648","37543361203.5609","42689783733.873","",
"Gibraltar","GIB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1922600899.3841","2041538057.02893","2384295763.72549","2432029380.43694","2666616176.91609","3014890569.04099","3284625277.16186","3279063317.63475","3383218922.79336","3693753379.05992","3869032270.91633","3783788551.0819","3588376057.01536","3461282293.64624","2995360969.16199","2833442750.43639","2949637039.04424","3446442218.89829","3666349049.42641","2937071767.25576","4220053411.02209","6281695536.08693","6963961726.24368","6716817571.50136","6861546075.83455","6785188889.09399","7387103675.30283","8376667793.25478","8791353804.84288","8767143622.83101","8200248003.02206","",
"Gambia, The","GMB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","55728608.974983","59161544.9957528","75187969.924812","95797533.4619206","115182522.123894","112189468.481826","138094243.349324","171836793.402695","207114382.546071","241080708.89018","218764445.784343","216051495.959817","213446562.57106","177338801.93075","225724851.691107","185646209.386282","220626484.224811","266673126.229801","284119692.49433","317083373.524559","690314321.374999","714255460.503389","755042548.055824","746491692.583857","785996982.492168","848237108.56163","803630742.53446","840285264.631545","814723460.08372","782915402.421095","687408804.630527","578236035.104279","487038821.611959","578785278.7703","624174723.713404","655068695.952711","798870874.106475","965769128.170004","900628060.680668","951804226.75996","898283478.437961","910026286.665565","898957683.493893","833240809.431385","907652509.516259","964599178.129102","",
"Guinea-Bissau","GNB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","78733594.8444943","78540057.1428572","87702828.5714286","89374237.2881356","98775328.9473684","108985740.159382","112386489.013558","114971207.198201","122666858.789625","118537875.125881","110653830.726033","154731969.69697","165523634.49692","163577538.330494","138478900.626886","143856253.125","130225018.751674","173836362.010107","164458120.314078","213143016.443434","243961995.509711","257150573.215747","226313492.713567","236880813.821765","235619994.759074","253966919.939838","270419779.418107","268551010.941186","206457553.397101","224446652.14622","370173851.946119","392278168.199897","415843481.998691","476388260.639232","531109356.165462","586791883.717707","591829908.426264","695606288.605845","864136712.986648","825828703.628208","850633309.814482","1099385895.08056","989875559.094599","1046117071.03831","1055186196.27993","1036130506.53639","1164944509.94419","",
"Equatorial Guinea","GNQ","GDP (current US$)","NY.GDP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","50642880.7737503","36731422.8456914","44294647.733479","44442456.94764","50320914.4065688","62118564.8495425","76407396.7552964","93345847.7270323","100534663.294927","88265974.5843603","112119406.548331","110906032.075075","134707184.355541","136047896.155778","100807001.813926","141853368.256815","232463036.435759","442337849.474377","370687618.717326","621117885.668503","1045998496.43872","1461139022.02954","1806742742.27311","2484745935.09329","4410764338.66733","8217369092.65224","10086528698.8604","13071718758.7373","19749893536.3204","15027795173.2187","16298542027.9965","21329395900.871","22389627294.4179","21942597765.3631","21736500712.9638","12597210657.5048","10684804794.0361","",
"Greece","GRC","GDP (current US$)","NY.GDP.MKTP.CD","4446528164.67559","5016048786.22753","5327573509.09843","5949478034.88751","6680298250.57961","7600579093.1158","8455611129.27936","9136711287.82434","9915140546.35072","11266091570.5718","13139862500","14591755681.8182","16885506818.1818","22347844649.0219","25351305681.8182","28525872476.0893","31152840485.0746","36176233117.4838","44270203153.9889","54481875804.9678","56829663469.2246","52346507380.0738","54617991326.5306","49428872678.0186","48020024788.3918","47820850974.5867","56379593719.5716","65652751132.3603","76261278404.9964","79169043642.4675","97891090928.6328","105143232379.884","116224673042.546","108809058858.502","116601802106.742","136878366230.328","145861612825.595","143157600024.959","144428172835.236","142540728958.023","130133845771.144","136191353467.562","153830947016.751","201924270316.027","240521260988.329","247783001865.44","273317737046.795","318497936901.177","354460802548.704","330000252153.376","299361576558.217","287797822093.178","245670666639.047","239862011450.103","237029579260.722","195541761243.144","192690813126.86","",
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","71494481.4814815","88322370.3703704","102244370.37037","110900444.444444","115651925.925926","125435592.592593","131803555.555556","145533296.296296","167728444.444444","187589518.518519","215009555.555556","236357518.518519","267327629.62963","278098777.777778","300757888.888889","310160444.444444","309812185.185185","325111814.814815","342172518.518519","366911444.444444","392190592.592593","445903592.592593","482009370.37037","520044370.37037","520444185.185185","540336925.925926","591018407.407407","599118592.592593","695370296.296296","698700655.925926","758683598.518519","825977888.888889","771278111.111111","771015888.888889","778648666.666667","799882148.148148","842620111.111111","911481481.481481","997007925.925926","1056188592.59259","",
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","69520026.6666667","88570952.8688525","106101175.65798","140153748.243656","169918948.629182","211194305.702999","240780413.56493","282269373.001066","355989047.256374","420642463.409998","476055288.418886","435746974.759244","402405069.367769","416183706.943685","379371608.442925","412876071.118493","603015696.452849","787392365.831908","898611007.947709","929796722.387896","1018970364.86443","1016493394.8253","1037921836.9477","927219728.866886","1005879948.43254","1208946165.92889","1197509786.67632","1072147778.03013","1149862702.96084","1131561595.13775","1068030829.75591","1086172922.57413","1169138789.31435","1407866174.84099","1621822369.84861","1656172355.71712","1818759669.06572","2049139372.11823","2310743218.06163","2324870823.92882","2306502373.71313","2515245776.44495","2408666378.93828","2483396542.2075","2551126948.77506","2220380802.33059","","",
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","9721652086.95652","7231963515.98173","7084399840","7841602824.42748","8410724360.79546","7650125217.35253","9406097735.09117","10440842165.3193","11399942453.0646","12983235568.2292","14655487455.7333","15674852771.1356","17790095900.9809","19395461989.5391","18318512501.0256","19288926545.3759","18702802394.8286","20776669466.6053","21917706490.5299","23965275995.7214","27211377225.2715","30231249362.0604","34113107085.6085","39136893345.1501","37733994976.4137","41338595380.8159","47654841112.8523","50388454861.1111","53851058955.2999","58722323918.1604","63767597193.9175","68763255963.8943","",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3385000000","3560000000","3857000000","4197000000","4213000000","4375000000","4621000000","4781000000","4895000000","4928000000","5199000000","5337000000","5531000000","5697000000","5793000000","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","336708419.499106","368281378.896883","442273433.179724","540874934.201012","621626785.915493","705406001.424501","749138009.564539","717530683.169567","694754988.258295","712667896.727512","696281471.678532","722460886.371384","741929342.788749","785918769.587635","824880550.343965","1458449453.19951","1740334781.83731","1922598121.23066","2061323853.88576","2273225041.96217","2576024115.57832","2861562265.88301","2987684170.24434","3077643313.70623","3197225181.59806","3502397094.43099","",
